subject,year,topic,exam,exercise,statement
química,2006,2006,Junio,Ejercicio 6 Opción A,"En estas condiciones, calcule:
a) El valor de K yK,.
b) La presión total en el recipiente y las presiones parciales de los gases de la mezcla.
Dato: R=0'082 atm-L-K+-mol”
QUÍMICA. 2006. JUNIO. EJERCICIO 6. OPCIÓN A"
química,2006,2006,Reserva 2,Ejercicio 3 Opción A,"a) Al aumentar la concentración de oxígeno el equilibrio no se desplaza, porque no puede
variar la constante de equilibrio.
b) Un aumento de la presión total provoca el desplazamiento del equilibrio hacia la izquierda.
C) Al aumentar la temperatura el equilibrio no se modifica.
QUÍMICA. 2006. RESERVA 2. EJERCICIO 3. OPCIÓN A"
química,2006,2006,Reserva 2,Ejercicio 5 Opción B,"a) Los valores de las constantes K, y K , a esa temperatura.
b) Las presiones parciales de cada gas y la presión total en el equilibrio.
Datos: R = 07082atm-L-K-.mol !. Masas atómicas: N = 14; O = 16.
QUÍMICA. 2006. RESERVA 2. EJERCICIO 5. OPCIÓN B"
química,2006,2006,Reserva 3,Ejercicio 3 Opción A,"las sustancias presentes son: [MX5:| =0'04M, [MX3] =0'40 M y [X2:I =0'20M.
a) Razone si, en esas condiciones, el sistema está en equilibrio. En el caso en que no estuviera en
equilibrio ¿cómo evolucionaría para alcanzarlo?
b) Discuta cómo afectaría un cambio de presión al sistema en equilibrio.
QUÍMICA. 2006. RESERVA 3. EJERCICIO 3. OPCIÓN A"
química,2006,2006,Reserva 3,Ejercicio 5 Opción B,"Si una vez alcanzado el equilibrio, el grado de disociación es 0”8 y la presión total de una
atmósfera, calcule:
a) El número de moles de PCI, iniciales.
b) La constante K , a esa temperatura.
Dato: R = 0082atm-L-K-!.mol *.
QUÍMICA. 2006. RESERVA 3. EJERCICIO 5. OPCIÓN B"
química,2006,2006,Reserva 4,Ejercicio 3 Opción A,"b) Aumentar la presión.
c) Añadir un catalizador.
QUÍMICA. 2006. RESERVA 4. EJERCICIO 3. OPCIÓN A"
química,2006,2006,Reserva 4,Ejercicio 6 Opción B,"a) Las fracciones molares y las presiones parciales de los gases en el equilibrio.
b) Los valores de K, y K, a esa temperatura.
Dato: R = 07082 atm-L-K--mol .
QUÍMICA. 2006. RESERVA 4. EJERCICIO 6. OPCIÓN B"
química,2006,2006,Septiembre,Ejercicio 3 Opción B,"C) Indique las unidades de la constante de velocidad. .
QUÍMICA. 2006. SEPTIEMBRE. EJERCICIO 3. OPCIÓN B"
química,2006,2006,Septiembre,Ejercicio 6 Opción B,"Cuando se alcanza el equilibrio, el número de moles de B es igual al de C. Calcule:
a) El número de moles de cada componente en la mezcla.
b) El valor de las constantes K y K , a esa temperatura.
Dato: R =0'082 atm-L-K""+-mol”'
QUÍMICA. 2006. SEPTIEMBRE. EJERCICIO 6. OPCIÓN B"
química,2007,2007,Junio,Ejercicio 3 Opción B,"b) La velocidad de la reacción no depende de la temperatura.
C) La acción de un catalizador no influye en la velocidad de reacción.
QUÍMICA. 2007. JUNIO EJERCICIO 3. OPCIÓN B"
química,2007,2007,Junio,Ejercicio 6 Opción B,"Si la presión total en el equilibrio es 2 atmósferas, calcule:
a) El grado de disociación del PCI ,.
b) El valor de la constante Kp a esa temperatura.
Datos: R = 07082 atm - L-K-!-mol !. Masas atómicas: P = 31; Cl = 355
QUÍMICA. 2007. JUNIO EJERCICIO 6. OPCIÓN B"
química,2007,2007,Reserva 1,Ejercicio 3 Opcion A,"b) Una disminución de la concentración de N,.
c) Una disminución de la temperatura. .
QUÍMICA. 2007. RESERVA 1. EJERCICIO 3. OPCION A"
química,2007,2007,Reserva 1,Ejercicio 5 Opción B,"matraz de 15 litros hay 4125 moles de NOCI y 0?1125 moles de Cl ,. Calcule:
a) La presión parcial de NO en el equilibrio.
b) La presión total del sistema en el equilibrio.
Datos: R =0'082 atm-L-K-.mol*.
QUÍMICA. 2007. RESERVA 1. EJERCICIO 5. OPCIÓN B"
química,2007,2007,Reserva 2,Ejercicio 6 Opción A,"una muestra de NH ,SH a esa temperatura, calcule:
a) La presión total en el equilibrio.
b) El valor de K | a esa temperatura.
Datos: R =0'082 atm-L-K-+.mol*.
QUÍMICA. 2007. RESERVA 2. EJERCICIO 6. OPCIÓN A"
química,2007,2007,Reserva 4,Ejercicio 3 Opción A,"a) Al añadir C(s).
b) Al aumentar el volumen del recipiente.
C) Al elevar la temperatura.
QUÍMICA. 2007. RESERVA 4. EJERCICIO 3. OPCIÓN A"
química,2007,2007,Reserva 4,Ejercicio 6 Opción B,"a) Las presiones parciales de CO, y H,O enel equilibrio.
b) Los valores de las constantes K , y K , a esa temperatura.
Datos: R =0'082 atm-L-K-+.mol*.
QUÍMICA. 2007. RESERVA 4. EJERCICIO 6. OPCIÓN B"
química,2007,2007,Septiembre,Ejercicio 3 Opción A,"b) Establezca la relación entre ambas constantes de equilibrio.
QUÍMICA. 2007. SEPTIEMBRE. EJERCICIO 3. OPCIÓN A"
química,2007,2007,Septiembre,Ejercicio 5 Opción B,"2NaHCO,(s) = Na,CO,(s) + H,O(g) + CO,(g)
b) La cantidad de NaHCO, descompuesto si el matraz tiene una capacidad de 2 litros.
Datos: R =0'082 atm-L-K.mol*. Masas atómicas: H =1 ; C=12 ; 0=16 ; Na=23
QUÍMICA. 2007. SEPTIEMBRE. EJERCICIO 5. OPCIÓN B"
química,2008,2008,Reserva 1,Ejercicio 6 Opción A,"el valor de K, es 1'45-105, a 500%C. En una mezcla en equilibrio de los tres gases, a esa
temperatura, la presión parcial de H, es 0928 atmósferas y la de N, es 07432 atmósferas.
Calcule:
a) La presión total en el equilibrio.
b) El valor de la constante K,.
Datos: R =0'082 atm-L-K-'-mol "".
QUÍMICA. 2008. RESERVA 1 EJERCICIO 6 OPCIÓN A"
química,2008,2008,Reserva 2,Ejercicio 3 Opción A,"a) Una disminución de la presión total.
b) La extracción de amoniaco del recipiente.
c) La adición de NH,Cl sólido.
QUÍMICA. 2008. RESERVA 2 EJERCICIO 3. OPCIÓN A"
química,2008,2008,Reserva 2,Ejercicio 6 Opción B,"a) Las presiones parciales de O, y de Hg en el equilibrio.
b) La presión total en el equilibrio y el valor de K , a esa temperatura.
Dato: R=0'082 atm-L-.K-'.mol”'.
QUÍMICA. 2008. RESERVA 2 EJERCICIO 6. OPCIÓN B"
química,2008,2008,Reserva 3,Ejercicio 3 Opción A,"b) 2Hg0(s) 2 2Hg(1) + 0,(8)
QUÍMICA. 2008. RESERVA 3 EJERCICIO 3. OPCIÓN A"
química,2008,2008,Reserva 3,Ejercicio 5 Opción B,"Sabiendo que el valor de K . es 50, calcule:
a) La constante K , a esa temperatura.
b) La presión total y el número de moles de cada sustancia presente en el equilibrio.
QUÍMICA. 2008. RESERVA 3 EJERCICIO 5. OPCIÓN B"
química,2008,2008,Reserva 4,Ejercicio 3 Opcion A,"b) Aumentar la presión total.
) Añadir un catalizador. .
QUÍMICA. 2008. RESERVA 4. EJERCICIO 3. OPCION A"
química,2008,2008,Reserva 4,Ejercicio 5 Opción B,"a) La concentración de I, y de HI en el equilibrio.
b) El valor de las constantes K , y K , a esa temperatura.
QUÍMICA. 2008. RESERVA 4. EJERCICIO 5. OPCIÓN B"
química,2008,2008,Septiembre,Ejercicio 3 Opción B,"b) El orden total de la reacción.
e) Las unidades de la constante de velocidad.
QUÍMICA. 2008. SEPTIEMBRE. EJERCICIO 3. OPCIÓN B"
química,2008,2008,Septiembre,Ejercicio 6 Opción B,"N,0(8) 2 2N01(8)
Sabiendo que a esa temperatura el N,O , se ha disociado un 41”6%, calcule:
a) El valor de la constante K ..
b) El valor de la constante K _.
Dato: R =0'082 atm-L-K-!-mol-!. Masas atómicas: N=14; 0=16
QUÍMICA. 2008. SEPTIEMBRE. EJERCICIO 6. OPCIÓN B"
química,2009,2009,Junio,Ejercicio 3 Opción B,"a) Indique el orden de la reacción con respecto a cada uno de los reactivos.
b) ¿Cuál es el orden total de la reacción?.
e) Deduzca las unidades de la constante de velocidad.
QUÍMICA. 2009. JUNIO. EJERCICIO 3. OPCIÓN B"
química,2009,2009,Junio,Ejercicio 6 Opción B,"a) El valor de las constantes K , y K , a esa temperatura.
b) El porcentaje de disociación a 30 C y 0?1 atm de presión total.
Dato: R=0'082 atm-L-K-'-.mol'
QUÍMICA. 2009. JUNIO. EJERCICIO 6. OPCIÓN B"
química,2009,2009,Reserva 1,Ejercicio 3 Opción A,"b) Justifique cómo afectará al sistema la continua eliminación del producto C formado.
c) Razone cómo afectará al sistema una disminución de la temperatura manteniendo el
volumen constante.
QUÍMICA. 2009. RESERVA 1. EJERCICIO 3. OPCIÓN A"
química,2009,2009,Reserva 1,Ejercicio 6 Opción B,"Sabiendo que a esa temperatura el valor de K ¿ es 0?083, calcule:
a) Las concentraciones de cada una de las especies en el equilibrio.
b) El grado de disociación del fosgeno en esas condiciones.
QUÍMICA. 2009. RESERVA 1. EJERCICIO 6. OPCIÓN B"
química,2009,2009,Reserva 2,Ejercicio 3 Opción A,"c) CaCO , (s) 2 CaO(s) + CO (g)
QUÍMICA. 2009. RESERVA 2. EJERCICIO 3. OPCIÓN A"
química,2009,2009,Reserva 2,Ejercicio 5 Opción B,"a) La constante K , a esa temperatura.
b) El volumen del recipiente que contiene la mezcla.
Dato: R=0'082 atm-L-K-'.mol”',
QUÍMICA. 2009. RESERVA 2. EJERCICIO 5. OPCIÓN B"
química,2009,2009,Reserva 3,Ejercicio 6 Opción A,"Sabiendo que el valor de la constante K ,, es 0'49 a esa temperatura, calcule:
a) La concentración molar de oxígeno en el equilibrio.
b) Los gramos de CuO que hay en el equilibrio.
Datos: R =0'082 atm-L-K-'-mol "". Masas atómicas: Cu = 63'5; O = 16.
QUÍMICA. 2009. RESERVA 3. EJERCICIO 6. OPCIÓN A"
química,2009,2009,Septiembre,Ejercicio 3 Opción A,"Cambio Efecto sobre
a) Aumento de la temperatura K
c
b) Adición de I,O ,(s) Cantidad de I,
C) Aumento de la presión Cantidad de CO
QUÍMICA. 2009. SEPTIEMBRE. EJERCICIO 3. OPCIÓN A"
química,2009,2009,Septiembre,Ejercicio 5 Opción B,"de H,S para que, una vez alcanzado el equilibrio, la presión total sea 10 atm. En la mezcla en
equilibrio hay 0?01 mol de agua. Calcule:
a) El número de moles de cada una de las especies en el equilibrio.
b) El valor de las constantes K ¿ y K, a esa temperatura.
Datos: Masas atómicas: C = 12; O = 16; R =0'082 atm-L-K-!-mol !.
QUÍMICA. 2009. SEPTIEMBRE. EJERCICIO 5. OPCIÓN B"
química,2010,2010,Junio,Ejercicio 5 Opción B,"Sabiendo que cuando se establece el equilibrio la concentración de NO es 0?062 M, calcule:
a) La concentración de todas las especies en el equilibrio.
b) El valor de la constante K ¿ a esa temperatura.
QUÍMICA. 2010. JUNIO. EJERCICIO 5. OPCIÓN B"
química,2010,2010,Reserva 1,Ejercicio 6 Opción A,"Sabiendo que la presión total en el equilibrio es 94 atmósferas, calcule:
a) El valor de las constantes K , y K , a esa temperatura.
b) El grado de disociación en las condiciones del equilibrio.
Dato: R =0'082 atm-L-K-'.mol '
QUÍMICA. 2010. RESERVA 1. EJERCICIO 6. OPCIÓN A"
química,2010,2010,Reserva 2,Ejercicio 3 Opción B,"b) Indique cuál es el orden total de la reacción.
e) ¿Qué unidades tiene la constante de velocidad?
QUÍMICA. 2010. RESERVA 2. EJERCICIO 3. OPCIÓN B"
química,2010,2010,Reserva 2,Ejercicio 6 Opción B,"0?2 para el equilibrio: NH ,HS(s) 2 H,S(g) + NH,(g)
a) Demuestre que el sistema no se encuentra en equilibrio y calcule la concentración de cada
especie una vez alcanzado el mismo.
b) Calcule la cantidad en gramos de NH ,HS que queda una vez alcanzado el equilibrio.
Masas atómicas: N =14; H=1;S=32
QUÍMICA. 2010. RESERVA 2. EJERCICIO 6. OPCIÓN B"
química,2010,2010,Reserva 3,Ejercicio 3 Opción A,"a) La constante de equilibrio se duplica si se duplica la presión.
b) La reacción se desplaza hacia la izquierda si se aumenta la temperatura.
C) Si se aumenta la concentración de NO la constante de equilibrio aumenta.
QUÍMICA. 2010. RESERVA 3. EJERCICIO 3. OPCIÓN A"
química,2010,2010,Septiembre,Ejercicio 3 Opción A,"b) ¿Cómo afecta al equilibrio un aumento de la presión parcial de oxígeno?
e) ¿Qué le ocurrirá al equilibrio cuando se aumente la temperatura?
QUÍMICA. 2010. SEPTIEMBRE. EJERCICIO 3. OPCIÓN A"
química,2010,2010,Septiembre,Ejercicio 6 Opción B,"b) ¿Cuál es la concentración de NO, cuando se restablece el equilibrio después de introducir
dos moles adicionales de N,O ,, a la misma temperatura?
QUÍMICA. 2010. SEPTIEMBRE. EJERCICIO 6. OPCIÓN B"
química,2011,2011,Junio,Ejercicio 3 Opción A,"a) Disminución del volumen sobre el valor de la constante K .
b) Adición de I, sobre la cantidad de CO.
c) Reducción de la temperatura sobre la cantidad de CO,.
QUÍMICA. 2011. JUNIO. EJERCICIO 3. OPCIÓN A"
química,2011,2011,Junio,Ejercicio 6 Opción B,"Se analiza la mezcla y se encuentra que hay 0?9 mol de CO, . Calcule:
a) La concentración de cada especie en el equilibrio.
b) El valor de las constantes K ¿ y K, a esa temperatura.
QUÍMICA. 2011. JUNIO. EJERCICIO 6. OPCIÓN B"
química,2011,2011,Reserva 1,Ejercicio 3 Opción B,"Conteste razonadamente a las siguientes cuestiones:
a) ¿Se puede considerar que, durante el transcurso de la reacción química, la velocidad de la
reacción permanece constante?
b) ¿Cuál es el orden total de la reacción?
c) ¿Qué factores pueden modificar la velocidad de esta reacción?
QUÍMICA. 2011. RESERVA 1. EJERCICIO 3. OPCIÓN B"
química,2011,2011,Reserva 1,Ejercicio 6 Opción B,"a) Calcule el valor de K, a esa temperatura, para la reacción: Xe(g) + 2F,(g) = XeF,(g)
b) ¿Cuántos moles de F, se deben añadir a la cantidad inicial para que la conversión sea del 75
%?
QUÍMICA. 2011. RESERVA 1. EJERCICIO 6. OPCIÓN B"
química,2011,2011,Reserva 2,Ejercicio 5 Opción B,"Sabiendo que a esa temperatura K_ vale 2'2-10”*:
a) Determine si el sistema está en equilibrio y, si no lo está, el sentido en el que va a evolucionar.
b) La composición del sistema en equilibrio.
QUÍMICA. 2011. RESERVA 2. EJERCICIO 5. OPCIÓN B"
química,2011,2011,Reserva 3,Ejercicio 6 Opción A,"HgO y se calienta a 420 “C. Sabiendo que la presión total en el equilibrio es 07510 atmósferas,
calcule:
a) El valor de las constantes K . y K , a esa temperatura.
b) La cantidad de HgO expresada en gramos que se ha descompuesto si el matraz tiene una
capacidad de 5 litros.
Datos: R =0'082 atm-L-K-'-mol-'. Masas atómicas: Hg = 200”6; O = 16.
QUÍMICA. 2011. RESERVA 3. EJERCICIO 6. OPCIÓN A"
química,2011,2011,Reserva 4,Ejercicio 3 Opción A,"b) Añadir O, ala mezcla en equilibrio.
C) Disminuir la temperatura.
QUÍMICA. 2011. RESERVA 4. EJERCICIO 3. OPCIÓN A"
química,2013,2013,Junio,Ejercicio 3 Opción B,"b) ¿Cuál es la ecuación de velocidad?.
C) A esa misma temperatura, ¿cuál será la velocidad de la reacción cuando la concentración de
A sea 0,242 M?
QUÍMICA. 2013. JUNIO. EJERCICIO 3. OPCIÓN B"
química,2013,2013,Junio,Ejercicio 6 Opción B,"a) ¿Cuáles son las concentraciones de todas las especies en el equilibrio?.
b) ¿Cuál es el grado de disociación del bromuro de carbonilo en esas condiciones?.
QUÍMICA. 2013. JUNIO. EJERCICIO 6. OPCIÓN B"
química,2013,2013,Reserva 1,Ejercicio 5 Opción B,"a) Calcule el valor de la constante de equilibrio K ., a dicha temperatura.
b) Si hubiésemos partido de 4 mol de gas dihidrógeno y 2 mol de gas diyodo, ¿cuántos moles de
yoduro de hidrógeno gaseoso habría en el equilibrio?
QUÍMICA. 2013. RESERVA 1. EJERCICIO 5. OPCIÓN B"
química,2013,2013,Reserva 2,Ejercicio 3 Opción A,") Justifique cómo evoluciona el equilibrio si se eleva la presión a temperatura constante.
QUÍMICA. 2013. RESERVA 2. EJERCICIO 3. OPCIÓN A"
química,2013,2013,Reserva 3,Ejercicio 3 Opcion A,"b) Si se aumenta la temperatura K , aumenta.
C) El equilibrio se puede desplazar en el sentido de los productos con la adición de un
catalizador adecuado. .
QUÍMICA. 2013. RESERVA 3. EJERCICIO 3. OPCION A"
