subject,year,topic,exam,exercise,statement
química,2012,Solubilidad,Junio,Ejercicio 3 Opción A,"En un vaso de agua se pone una cierta cantidad de una sal poco soluble, de fórmula general
AB ,, y no se disuelve completamente. El producto de solubilidad es K ;:
a) Deduzca la expresión que relaciona la concentración molar de A** con el producto de
solubilidad de la sal.
b) Si se añade una cantidad de sal muy soluble CB,. Indique, razonadamente, la variación que
se produce en la solubilidad de la sal AB;.
c) Si B es el ión OH-. ¿Cómo influye la disminución del pH en la solubilidad del compuesto?.
QUÍMICA. 2012. JUNIO. EJERCICIO 3. OPCIÓN A"
quimica,2012,Solubilidad,Reserva 3,Ejercicio 5 Opción B,"El pH de una disolución saturada de Mg(OH), en agua pura, a una cierta temperatura es de
10%38.
a) ¿Cuál es la solubilidad molar del hidróxido de magnesio a esa temperatura? Calcule el
producto de solubilidad.
b) ¿Cuál es la solubilidad del hidróxido de magnesio en una disolución 0%01M de hidróxido de
sodio?
QUIMICA. 2012. RESERVA 3. EJERCICIO 5. OPCIÓN B"
quimica,2012,Solubilidad,Reserva 4,Ejercicio 6 Opción A,"En diversos países la fluoración del agua de consumo humano es utilizada para prevenir caries.
a) Si el producto de solubilidad K, del CaF, es1'0-10-"" ¿cuál es la solubilidad de una
disolución saturada de CaF,?
b) ¿Qué cantidad en gramos de NaF hay que añadir a un litro de una disolución acuosa que
contiene 20 mg de Ca”* para que empiece a precipitar CaF .?
Masas atómicas: F =19 ; Na=23 ; Ca=40.
QUIMICA. 2012. RESERVA 4. EJERCICIO 6. OPCIÓN A"
quiímica,2012,Solubilidad,Septiembre,Ejercicio 3 Opcióon A,"A 25 C la constante del equilibrio de solubilidad del Mg(OH), .sólido es K, = 3'4-10"".
a) Establezca la relación que existe entre la constante K. y la solubilidad (s) del Mg(OH), .
b) Explique, razonadamente, cómo se podría disolver, a 25* C y mediante procedimientos
químicos un precipitado de Mg(OH), .
c) ¿Qué efecto tendría sobre la solubilidad del Mg(OH), a 25* C la adición de cloruro de
magnesio?. Razone la respuesta.
QUIÍMICA. 2012. SEPTIEMBRE. EJERCICIO 3. OPCIÓON A"
química,2013,Solubilidad,Junio,Ejercicio 3 Opción A,"Justifique la veracidad o falsedad de las siguientes afirmaciones:
a) Como el producto de solubilidad del cloruro de plata es 2,8-10-"", la solubilidad en agua de
esta sal es 3-107* M.
b) En toda disolución saturada de hidróxido de magnesio se cumple: [OH*]-[Mg 2*:|2 = K,.
c) Todos los hidróxidos poco solubles se hacen aún más insolubles en medio básico.
QUÍMICA. 2013. JUNIO. EJERCICIO 3. OPCIÓN A"
quiímica,2013,Solubilidad,Reserva 1,Ejercicio 3 Opcion A,"Escriba la ecuación que relaciona la solubilidad (s) del Ag,S con el producto de solubilidad (
K,) en los siguientes casos:
a) En agua pura.
b) En una disolución acuosa 0,2 M de AgNO ; totalmente disociado.
€) En una disolución acuosa 0,03 M de BaS totalmente disociado.
QUIÍMICA. 2013. RESERVA 1. EJERCICIO 3. OPCION A"
quimica,2013,Solubilidad,Reserva 2,Ejercicio 5 Opción B,"A 25*C el producto de solubilidad del MgF, es 8-10*.
a) ¿Cuántos gramos de MgF, pueden disolverse en 250 mL de agua?
b) ¿Cuántos gramos de MgF, se disuelven en 250 mL de disolución 0,1 M de Mg(NO ,),
Datos: Masas atómicas Mg = 24; F = 19.
QUIMICA. 2013. RESERVA 2. EJERCICIO 5. OPCIÓN B"
quimica,2013,Solubilidad,Reserva 4,Ejercicio 6 Opción A,"Una disolución saturada de hidróxido de calcio a 25*C contiene 0,296 gramos de Ca(OH), por
cada 200 mL de disolución. Determine:
a) El producto de solubilidad del Ca(OH), a 25*C.
b) La concentración del ión Ca”* y el pH de la disolución.
Datgs: Masas atómicas Ca = 40; O = 16; H =1. .
QUIMICA. 2013. RESERVA 4. EJERCICIO 6. OPCIÓN A"
química,2014,Solubilidad,Junio,Ejercicio 5 Opción B,"Se disuelve hidróxido de cobalto(II) en agua hasta obtener una disolución saturada a una
temperatura dada. Se conoce que la concentración de iones OH- es 3-10 -* M. Calcule:
a) La concentración de iones Co”* de esta disolución.
b) El valor de la constante del producto de solubilidad del compuesto poco soluble a esta
temperatura.
QUÍMICA. 2014. JUNIO. EJERCICIO 5. OPCIÓN B"
química,2014,Solubilidad,Reserva 2,Ejercicio 3 Opción A,"a) Escriba la ecuación de equilibrio de solubilidad en agua del AI(OH);.
b) Escriba la relación entre solubilidad y K , para el AICOH);.
c) Razone cómo afecta a la solubilidad del Al(OH), un aumento del pH.
QUÍMICA. 2014. RESERVA 2. EJERCICIO 3. OPCIÓN A"
química,2014,Solubilidad,Reserva 4,Ejercicio 6 Opción A,"La solubilidad del Mn(OH), en agua a cierta temperatura es de 0,0032 g/L. Calcular:
a) El valor de K ..
b) A partir de qué pH precipita el hidróxido de manganeso(II) en una disolución que es 0,06 M
en Mn”.
Datos: Masas atómicas H =1 ; Mn=55; 0=16.
QUÍMICA. 2014. RESERVA 4. EJERCICIO 6. OPCIÓN A"
química,2014,Solubilidad,Septiembre,Ejercicio 3 Opción A,"Razone si son verdaderas o falsas las siguientes afirmaciones:
a) El producto de solubilidad del FeCO, disminuye si se añade Na,CO, a una disolución
acuosa de la sal.
b) La solubilidad del FeCO, en agua pura (K ,= 3,2-10-""') es aproximadamente la misma
que la del CaF, (K ,=5,3-10”).
c) La solubilidad del FeCO, aumenta si se añade Na ,CO ; a una disolución acuosa de la sal.
QUÍMICA. 2014. SEPTIEMBRE. EJERCICIO 3. OPCIÓN A"
química,2015,Solubilidad,Junio,Ejercicio 3 Opción A,"Dada una disolución saturada de Mg(OH),, cuyo K ,=1'2-10"".
a) Exprese el valor de K, en función de la solubilidad.
b) Razone cómo afectará a la solubilidad la adición de NaOH.
€) Razone cómo afectará a la solubilidad una disminución del pH
QUÍMICA. 2015. JUNIO. EJERCICIO 3. OPCIÓN A"
quimica,2015,Solubilidad,Reserva 2,Ejercicio 3 Opcion A,"Razone la veracidad o falsedad de las siguientes afirmaciones referidas al equilibrio de
solubilidad del hidróxido de calcio:
a) Por cada mol de iones Ca ** hay 2 moles de iones OH .
b) La relación entre la solubilidad de esta sustancia y el producto de solubilidad es K , =2s*.
c) La solubilidad del hidróxido de calcio disminuye al añadir HCI.
QUIMICA. 2015. RESERVA 2. EJERCICIO 3. OPCION A"
quimica,2015,Solubilidad,Reserva 4,Ejercicio 5 Opción B,"Sabiendo que el producto de solubilidad, K ,, del hidróxido de calcio, Ca(OH),, es a 25 C,
calcule: 5'5-10-*
a) La solubilidad de este hidróxido.
b) El pH de una disolución saturada de esta sustancia.
QUIMICA. 2015. RESERVA 4. EJERCICIO 5. OPCIÓN B"
quiímica,2015,Solubilidad,Septiembre,Ejercicio 6 Opcióon A,"a) Sabiendo que el producto de solubilidad del Pb(OH),, a una temperatura dada es
K, =4:10 -5, calcula la concentración del catión Pb”* disuelto.
b) Justifica mediante el cálculo apropiado, si se formará un precipitado de PbI,, cuando a 100
mL de una disolución 0%01 M de Pb(NO,), se le añaden 100 mL de una disolución de KI 0702
M.
Datos: K., (PbI,)=7'1-10 »
QUIÍMICA. 2015. SEPTIEMBRE. EJERCICIO 6. OPCIÓON A"
química,2016,Solubilidad,Reserva 1,Ejercicio 6 Opción A,"El sulfato de bario es tan insoluble que puede ingerirse sin riesgo a pesar de que el ión Ba”* es
tóxico. A 25*C, en 500 mL de agua se disuelven 0,001225 g de BaSO ,.
a) ¿Cuáles son las concentraciones de Ba** y SO - en una disolución saturada de BaSO ,?
b) Calcule el valor de la constante del producto de solubilidad para esta sal.
Datos: Masas atómicas Ba =137'3;S =32;0 =16.
QUÍMICA. 2016. RESERVA 1. EJERCICIO 6. OPCIÓN A"
quimica,2016,Solubilidad,Reserva 2,Ejercicio 3 Opción A,"Sabiendo que el valor de K ; del Ca(OH) , a una determinada temperatura es: 5'5-10-*
a) Exprese el valor de K ; en función de la solubilidad molar (s).
b) Razone cómo afectará a su solubilidad en agua la adición de CaCl , ala disolución.
€) Razone cómo afectará a su solubilidad en agua la adición de HCI a la disolución.
QUIMICA. 2016. RESERVA 2. EJERCICIO 3. OPCIÓN A"
química,2016,Solubilidad,Septiembre,Ejercicio 5 Opción B,"A 25%C, el producto de solubilidad del Ca(OH),, es 2'5-10-""
a) ¿Cuántos gramos de Cd(OH), pueden disolverse en 175 litros de agua a esa temperatura.
b) ¿Cuál será el pH de la disolución resultante?
Datos: Masas atómicas: Cd =112'4; H=1; 0=16
QUÍMICA. 2016. SEPTIEMBRE. EJERCICIO 5. OPCIÓN B"
química,2017,Solubilidad,Junio,Ejercicio 5 Opción B,"El producto de solubilidad del carbonato de calcio, CaCO ,, a 25*C, es 4'8-10”. Calcule
a) La solubilidad molar de la sal a 25*C.
b) La masa de carbonato de calcio necesaria para preparar 250 mL de una disolución saturada
de dicha sal.
Datos. Masas atómicas C =12 ; O=16 ; Ca=40
QUÍMICA. 2017. JUNIO. EJERCICIO 5. OPCIÓN B"
química,2017,Solubilidad,Reserva 2,Ejercicio 6 Opción A,"La solubilidad del hidróxido de magnesio, Mg(OH) ,, en agua a 25*C es 9,6 mg-L'.
a) Escriba la ecuación de disociación y calcule el producto de solubilidad de este hidróxido a
esa temperatura.
b) Calcule la solubilidad del Mg(OH),, a 25%C, en una disolución 0,1 M de nitrato de
magnesio, Mg(NO ;) ,.
Datos: Masas atómicas Mg =24'3; 0=16; H=1.
QUÍMICA. 2017. RESERVA 2. EJERCICIO 6. OPCIÓN A"
química,2017,Solubilidad,Reserva 3,Ejercicio 6 Opción A,"A 25""C, el producto de solubilidad del fluoruro de plomo(II) (PbF ,) es K, =4-10 - Calcule:
a) La masa de PbF, que se podrá disolver el 100 mL de agua a dicha temperatura.
b) La solubilidad del PbF, en una disolución 0,2 M de nitrato de plomo(1I) [ Pb(NO ,) ,1.
Datos: Masas atómicas F =19 ; Pb =207'2 F=19; Pb=207,2.
QUÍMICA. 2017. RESERVA 3. EJERCICIO 6. OPCIÓN A"
química,2017,Solubilidad,Reserva 4,Ejercicio 3 Opción B,"Se dispone de una disolución acuosa saturada de Fe(OH) ,, compuesto poco soluble.
a) Escriba la expresión del producto de solubilidad para este compuesto.
b) Deduzca la expresión para conocer la solubilidad del hidróxido a partir del producto de
solubilidad.
€) Razone cómo varía la solubilidad del hidróxido al aumentar el pH de la disolución.
QUÍMICA. 2017. RESERVA 4. EJERCICIO 3. OPCIÓN B"
química,2017,Solubilidad,Septiembre,Ejercicio 3 Opción A,"Razone la veracidad o falsedad de las siguientes afirmaciones:
a) Si a una disolución saturada de una sal insoluble se le añade uno de los iones que lo forman,
disminuye la solubilidad.
b) Dos iones de cargas iguales y de signos opuestos forman un precipitado cuando el producto de
sus concentraciones es igual a su producto de solubilidad.
c) Para desplazar el equilibrio de solubilidad hacia la formación de más sólido insoluble, se
extrae de la disolución parte del precipitado.
QUÍMICA. 2017. SEPTIEMBRE. EJERCICIO 3. OPCIÓN A"
química,2018,Solubilidad,Junio,Ejercicio 5 Opción B,"Basándose en las reacciones químicas correspondientes:
a) Calcule la solubilidad en agua del ZnCO , en mg/L.
b) Justifique si precipitará ZnCO; al mezclar 50 mL de Na,CO, 0%01 M con 200 mL de
Zn(NO;), 0705 M.
Datos: K, (ZnCO;) =2'2-10-"". Masas atómicas C=12 ; O=16; Zn=65'4
QUÍMICA. 2018. JUNIO. EJERCICIO 5. OPCIÓN B"
química,2018,Solubilidad,Reserva 1,Ejercicio 6 Opción A,"Basándose en las reacciones químicas correspondientes, calcule la solubilidad del CaSO ,.
a) En agua pura.
b) En una disolución 0,50 M de sulfato de sodio ( Na ,SO ,).
Datos: K ,(CaSO ,)=9,1-10-""
QUÍMICA. 2018. RESERVA 1. EJERCICIO 6. OPCIÓN A"
química,2018,Solubilidad,Reserva 2,Ejercicio 3 Opción A,"El hidróxido de calcio, Ca(OH),, es poco soluble en agua. Se dispone de una disolución
saturada en equilibrio con su sólido. Razone si la masa del sólido en esa disolución aumenta,
disminuye o no se altera al añadir:
a) Agua.
b) Disolución de NaOH.
ce) Disolución de HCI.
QUÍMICA. 2018. RESERVA 2. EJERCICIO 3. OPCIÓN A"
química,2018,Solubilidad,Reserva 4,Ejercicio 6 Opción A,"Basándose en las reacciones químicas correspondientes, calcule la concentración de ion
fluoruro:
a) En una disolución saturada de fluoruro de calcio (CaF ,).
b) Si la disolución es además 0,2 M en cloruro de calcio (CaCl ,). Dato: K ¿(CaF,)=3,9:10 —
QUÍMICA. 2018. RESERVA 4. EJERCICIO 6. OPCIÓN A"
quiímica,2018,Solubilidad,Septiembre,Ejercicio 3 Opción B,"Indique, razonadamente, si son ciertas o falsas las siguientes afirmaciones:
a) Se puede aumentar la solubilidad del AgCI añadiendo HCI a la disolución.
b) El producto de solubilidad de una sal es independiente de la concentración inicial de la sal
que se disuelve.
e) La solubilidad de una sal tiene un valor único.
QUIÍMICA. 2018. SEPTIEMBRE. EJERCICIO 3. OPCIÓN B"
química,2019,Solubilidad,Junio,Ejercicio 6 Opción A,"El PbCO; es una sal muy poco soluble en agua con un K, de 1'5-10-5, Calcule, basándose
en las reacciones químicas correspondientes:
a) La solubilidad de la sal.
b) Si se mezclan 150 mL de una disolución de Pb(NO ,), de concentración 0”04 M con 50 mL
de una disolución de Na ,CO ; de concentración 0%01 M, razone si precipitará PbCO;.
QUÍMICA. 2019. JUNIO. EJERCICIO 6. OPCIÓN A"
química,2019,Solubilidad,Reserva 1,Ejercicio 3 Opción A,"Indique, razonadamente, si para aumentar la solubilidad del PbCI, en agua habría que:
a) Añadir más agua.
b) Añadir HCI.
c) Aumentar la temperatura.
QUÍMICA. 2019. RESERVA 1. EJERCICIO 3. OPCIÓN A"
química,2019,Solubilidad,Reserva 2,Ejercicio 3 Opción B,"Se dispone de una disolución acuosa saturada de Fe(OH);, compuesto poco soluble.
a) Escriba la ecuación del equilibrio y la expresión del producto de solubilidad.
b) Deduzca la expresión que permite calcular su solubilidad a partir de K,.
€) Razone cómo varía su solubilidad al aumentar el pH de la disolución.
QUÍMICA. 2019. RESERVA 2. EJERCICIO 3. OPCIÓN B"
química,2019,Solubilidad,Reserva 3,Ejercicio 6 Opción A,"En diversos países la fluoración del agua de consumo humano es utilizada para prevenir la
caries.
a) Si el producto de solubilidad, K., del CaF, es 10 , calcule basándose en las reacciones
correspondientes la solubilidad de CaF,.
b) ¿Qué cantidad de NaF hay que añadir a 1 L de una disolución que contiene 20mg-L-' de
Ca?* para que empiece a precipitar CaF,?
Datos: masas atómicas relativas F =19 ; Na=23 ; Ca=40.
QUÍMICA. 2019. RESERVA 3. EJERCICIO 6. OPCIÓN A"
química,2019,Solubilidad,Reserva 4,Ejercicio 5 Opción B,"El producto de solubilidad a 25 *C del MgF, es de 8-10*. Basándose en las reacciones
correspondientes:
a) ¿Cuántos gramos de MgF, se pueden disolver en 250 mL de agua?
b) ¿Cuántos gramos de MgF, se disolverán en 250 mL de una disolución de concentración
0,1M de Mg(NO,),?
Datos: masas atómicas relativas Mg = 24'3 ; F =19.
QUÍMICA. 2019. RESERVA 4. EJERCICIO 5. OPCIÓN B"
química,2020,Solubilidad,Junio,C2,"a) Calcule la solubilidad del fluoruro de calcio, CaF,, en agua pura.
b) Calcule la solubilidad del fluoruro de calcio, CaF,, en una disolución de fluoruro de sodio,
NaF', 0?2 M.
Dato: K, (CaF,)=3'5-10-""
QUÍMICA. 2020. JUNIO. C2"
química,2020,Solubilidad,Reserva 1,Ejercicio C2,"Si el producto de solubilidad del yoduro de plata, Agl, 1'5-10-'* a 25*C
a) Calcule la concentración, en g/L, de iones Ag* de la disolución saturada, basándose en el
equilibrio correspondiente.
b) ¿Se formará precipitado de Agl si se mezclan 10 mL de Nal de concentración 1-10-” M y
30 mL de AgNO ; de concentración 4-1077 M?
Datos: Masa atómica relativa: Ag =108.
QUÍMICA. 2020. RESERVA 1. EJERCICIO C2"
quiímica,2020,Solubilidad,Reserva 2,Ejercicio Bs,"Sabiendo que el valor de K, del Mg(OH), a 25%C es 1'2-10-"".
a) Exprese el valor de K_ en función de la solubilidad.
b) Razone cómo afectará a su solubilidad en agua la adición de MgF, a la disolución.
c) Justifique cómo afectará a su solubilidad un aumento de pH.
QUIÍMICA. 2020. RESERVA 2. EJERCICIO BS"
química,2020,Solubilidad,Reserva 2,Ejercicio C2,"a) Sabiendo que en 200 mL de una disolución saturada de SrF, hay disueltos 146 mg de dicha
sal, calcule su producto de solubilidad.
b) Determine justificadamente, si se forma precipitado de PbI, al mezclar 50 mL de una
disolución de KI de concentración 1'2-107* M con 30 mL de otra disolución de Pb(NO ,), de
concentración 3-10-3 M.
Datos: K (PbI,)=7'9- 107 ; Masas atómicas relativas: Sr = 87'6 ; F =19.
QUÍMICA. 2020. RESERVA 2. EJERCICIO C2"
química,2020,Solubilidad,Reserva 3,Ejercicio C2,"Sabiendo que el producto de solubilidad del difluoruro de plomo, PbF,, a 25*C es 3'6-10*.
Determine:
a) La masa de PbF, que se puede disolver en 100 mL de agua.
b) La masa de PbF, que se puede disolver en 100 mL de una disolución de Pb(NO;,), de
concentración 0702 M.
Masas atómicas: F =19 ; Pb = 207
QUÍMICA. 2020. RESERVA 3. EJERCICIO C2"
química,2020,Solubilidad,Reserva 4,Ejercicio C2,"A 20%C la solubilidad del hidróxido de plata, AgOH , en agua pura es 0'015 g/ L. Calcule:
a) El producto de solubilidad a 20%C.
b) La solubilidad del hidróxido de plata a esa temperatura en una disolución de pH =12.
Masas atómicas: Ag =108 ; O=16; H=1.
QUÍMICA. 2020. RESERVA 4. EJERCICIO C2"
química,2020,Solubilidad,Septiembre,B5,"Disponemos en un recipiente de una disolución saturada de CaF,(aq) en equilibrio con
CaF,(s), depositado en el fondo. Explique qué sucederá si se añade:
a) Agua.
b) Fluoruro de calcio, CaF,(s).
c) Fluoruro de sodio, NaF(s).
QUÍMICA. 2020. SEPTIEMBRE. B5"
quiímica,2020,Solubilidad,Septiembre,C4,"a) Se mezclan 100 mL de una disolución de nitrato de talio (TINO 3) 4-10-* M con 300 mL
de otra disolución de cloruro de sodio (NaCI) 8-10-* M. Sabiendo que el producto de
solubilidad del cloruro de talio (TICI) es 1'9-10 -*, deduzca si precipitará dicha sal en estas
condiciones.
b) Calcule la solubilidad del Mg(OH), en agua pura, sabiendo que su producto de solubilidad
es 3'4-10-*.
QUIÍMICA. 2020. SEPTIEMBRE. C4"
química,2021,Solubilidad,Junio,Ejercicio C2,"Una disolución saturada d yoduro de plomo(II) ( PbI,) en agua tiene una concentración de
0'56 g-L'. Calcule:
a) El producto de solubilidad, K , del yoduro de plomo(ID).
b) La solubilidad del PbI,, a la misma temperatura, en una disolución 0%5 M de yoduro de
potasio (KI).
Masas atómicas: I =127 ; Pb = 207
QUÍMICA. 2021. JUNIO. EJERCICIO C2"
