year|subject|topic|exam|exercise|exercise_type
2002|química|formulacion|Junio|Ejercicio 1 Opción A|inorgánica y orgánica
2002|química|formulacion|Junio|Ejercicio 1 Opción B|inorgánica y orgánica
2002|química|formulacion|Reserva 1|Ejercicio 1 Opción A|inorgánica y orgánica
2002|química|formulacion|Reserva 1|Ejercicio 1 Opción B|inorgánica y orgánica
2002|química|formulacion|Reserva 2|Ejercicio 1 Opción A|inorgánica y orgánica
2002|química|formulacion|Reserva 2|Ejercicio 1 Opción B|inorgánica y orgánica
2002|química|formulacion|Reserva 3|Ejercicio 1 Opción A|inorgánica y orgánica
2002|química|formulacion|Reserva 3|Ejercicio 1 Opción B|inorgánica y orgánica
2002|química|formulacion|Reserva 4|Ejercicio 1 Opción A|inorgánica y orgánica
2002|química|formulacion|Reserva 4|Ejercicio 1 Opción B|inorgánica y orgánica
2002|química|formulacion|Septiembre|Ejercicio 1 Opción A|inorgánica y orgánica
2002|química|formulacion|Septiembre|Ejercicio 1 Opción B|inorgánica y orgánica
2003|química|formulacion|Junio|Ejercicio 1 Opción A|inorgánica y orgánica
2003|química|formulacion|Junio|Ejercicio 1 Opción B|inorgánica y orgánica
2003|química|formulacion|Reserva 1|Ejercicio 1 Opción A|inorgánica y orgánica
2003|química|formulacion|Reserva 1|Ejercicio 1 Opción B|inorgánica y orgánica
2003|química|formulacion|Reserva 2|Ejercicio 1 Opción A|inorgánica y orgánica
2003|química|formulacion|Reserva 2|Ejercicio 1 Opción B|inorgánica y orgánica
2003|química|formulacion|Reserva 3|Ejercicio 1 Opción A|inorgánica y orgánica
2003|química|formulacion|Reserva 3|Ejercicio 1 Opción B|inorgánica y orgánica
2003|química|formulacion|Reserva 4|Ejercicio 1 Opción A|inorgánica y orgánica
2003|química|formulacion|Reserva 4|Ejercicio 1 Opción B|inorgánica y orgánica
2003|química|formulacion|Septiembre|Ejercicio 1 Opción A|inorgánica y orgánica
2003|química|formulacion|Septiembre|Ejercicio 1 Opción B|inorgánica y orgánica
2003|química|formulacion|Junio|Ejercicio 1 Opción A|inorgánica y orgánica
2003|química|formulacion|Junio|Ejercicio 1 Opción B|inorgánica y orgánica
2003|química|formulacion|Reserva 1|Ejercicio 1 Opción A|inorgánica y orgánica
2003|química|formulacion|Reserva 1|Ejercicio 1 Opción B|inorgánica y orgánica
2003|química|formulacion|Reserva 2|Ejercicio 1 Opción A|inorgánica y orgánica
2003|química|formulacion|Reserva 2|Ejercicio 1 Opción B|inorgánica y orgánica
2003|química|formulacion|Reserva 3|Ejercicio 1 Opción A|inorgánica y orgánica
2003|química|formulacion|Reserva 3|Ejercicio 1 Opción B|inorgánica y orgánica
2003|química|formulacion|Reserva 4|Ejercicio 1 Opción A|inorgánica y orgánica
2003|química|formulacion|Reserva 4|Ejercicio 1 Opción B|inorgánica y orgánica
2003|química|formulacion|Septiembre|Ejercicio 1 Opción A|inorgánica y orgánica
2003|química|formulacion|Septiembre|Ejercicio 1 Opción B|inorgánica y orgánica
2004|química|formulacion|Junio|Ejercicio 1 Opción A|inorgánica y orgánica
2004|química|formulacion|Junio|Ejercicio 1 Opción B|inorgánica y orgánica
2004|química|formulacion|Reserva 1|Ejercicio 1 Opción A|inorgánica y orgánica
2004|química|formulacion|Reserva 1|Ejercicio 1 Opción B|inorgánica y orgánica
2004|química|formulacion|Reserva 2|Ejercicio 1 Opción A|inorgánica y orgánica
2004|química|formulacion|Reserva 2|Ejercicio 1 Opción B|inorgánica y orgánica
2004|química|formulacion|Reserva 3|Ejercicio 1 Opción A|inorgánica y orgánica
2004|química|formulacion|Reserva 3|Ejercicio 1 Opción B|inorgánica y orgánica
2004|química|formulacion|Reserva 4|Ejercicio 1 Opción A|inorgánica y orgánica
2004|química|formulacion|Reserva 4|Ejercicio 1 Opción B|inorgánica y orgánica
2004|química|formulacion|Septiembre|Ejercicio 1 Opción A|inorgánica y orgánica
2004|química|formulacion|Septiembre|Ejercicio 1 Opción B|inorgánica y orgánica
2004|química|formulacion|Junio|Ejercicio 1 Opción A|inorgánica y orgánica
2004|química|formulacion|Junio|Ejercicio 1 Opción B|inorgánica y orgánica
2004|química|formulacion|Reserva 1|Ejercicio 1 Opción A|inorgánica y orgánica
2004|química|formulacion|Reserva 1|Ejercicio 1 Opción B|inorgánica y orgánica
2004|química|formulacion|Reserva 2|Ejercicio 1 Opción A|inorgánica y orgánica
2004|química|formulacion|Reserva 2|Ejercicio 1 Opción B|inorgánica y orgánica
2004|química|formulacion|Reserva 3|Ejercicio 1 Opción A|inorgánica y orgánica
2004|química|formulacion|Reserva 3|Ejercicio 1 Opción B|inorgánica y orgánica
2004|química|formulacion|Reserva 4|Ejercicio 1 Opción A|inorgánica y orgánica
2004|química|formulacion|Reserva 4|Ejercicio 1 Opción B|inorgánica y orgánica
2004|química|formulacion|Septiembre|Ejercicio 1 Opción A|inorgánica y orgánica
2004|química|formulacion|Septiembre|Ejercicio 1 Opción B|inorgánica y orgánica
2005|química|formulacion|Junio|Ejercicio 1 Opción A|inorgánica y orgánica
2005|química|formulacion|Junio|Ejercicio 1 Opción B|inorgánica y orgánica
2005|química|formulacion|Reserva 1|Ejercicio 1 Opción A|inorgánica y orgánica
2005|química|formulacion|Reserva 1|Ejercicio 1 Opción B|inorgánica y orgánica
2005|química|formulacion|Reserva 2|Ejercicio 1 Opción A|inorgánica y orgánica
2005|química|formulacion|Reserva 2|Ejercicio 1 Opción B|inorgánica y orgánica
2005|química|formulacion|Reserva 3|Ejercicio 1 Opción A|inorgánica y orgánica
2005|química|formulacion|Reserva 3|Ejercicio 1 Opción B|inorgánica y orgánica
2005|química|formulacion|Reserva 4|Ejercicio 1 Opción A|inorgánica y orgánica
2005|química|formulacion|Reserva 4|Ejercicio 1 Opción B|inorgánica y orgánica
2005|química|formulacion|Septiembre|Ejercicio 1 Opción A|inorgánica y orgánica
2005|química|formulacion|Septiembre|Ejercicio 1 Opción B|inorgánica y orgánica
2005|química|formulacion|Junio|Ejercicio 1 Opción A|inorgánica y orgánica
2005|química|formulacion|Junio|Ejercicio 1 Opción B|inorgánica y orgánica
2005|química|formulacion|Reserva 1|Ejercicio 1 Opción A|inorgánica y orgánica
2005|química|formulacion|Reserva 1|Ejercicio 1 Opción B|inorgánica y orgánica
2005|química|formulacion|Reserva 2|Ejercicio 1 Opción A|inorgánica y orgánica
2005|química|formulacion|Reserva 2|Ejercicio 1 Opción B|inorgánica y orgánica
2005|química|formulacion|Reserva 3|Ejercicio 1 Opción A|inorgánica y orgánica
2005|química|formulacion|Reserva 3|Ejercicio 1 Opción B|inorgánica y orgánica
2005|química|formulacion|Reserva 4|Ejercicio 1 Opción A|inorgánica y orgánica
2005|química|formulacion|Reserva 4|Ejercicio 1 Opción B|inorgánica y orgánica
2005|química|formulacion|Septiembre|Ejercicio 1 Opción A|inorgánica y orgánica
2005|química|formulacion|Septiembre|Ejercicio 1 Opción B|inorgánica y orgánica
2006|química|formulacion|Junio|Ejercicio 1 Opción A|inorgánica y orgánica
2006|química|formulacion|Junio|Ejercicio 1 Opción B|inorgánica y orgánica
2006|química|formulacion|Reserva 1|Ejercicio 1 Opción A|inorgánica y orgánica
2006|química|formulacion|Reserva 1|Ejercicio 1 Opción B|inorgánica y orgánica
2006|química|formulacion|Reserva 2|Ejercicio 1 Opción A|inorgánica y orgánica
2006|química|formulacion|Reserva 2|Ejercicio 1 Opción B|inorgánica y orgánica
2006|química|formulacion|Reserva 3|Ejercicio 1 Opción A|inorgánica y orgánica
2006|química|formulacion|Reserva 3|Ejercicio 1 Opción B|inorgánica y orgánica
2006|química|formulacion|Reserva 4|Ejercicio 1 Opción A|inorgánica y orgánica
2006|química|formulacion|Reserva 4|Ejercicio 1 Opción B|inorgánica y orgánica
2006|química|formulacion|Septiembre|Ejercicio 1 Opción A|inorgánica y orgánica
2006|química|formulacion|Septiembre|Ejercicio 1 Opción B|inorgánica y orgánica
2006|química|formulacion|Junio|Ejercicio 1 Opción A|inorgánica y orgánica
2006|química|formulacion|Junio|Ejercicio 1 Opción B|inorgánica y orgánica
2006|química|formulacion|Reserva 1|Ejercicio 1 Opción A|inorgánica y orgánica
2006|química|formulacion|Reserva 1|Ejercicio 1 Opción B|inorgánica y orgánica
2006|química|formulacion|Reserva 2|Ejercicio 1 Opción A|inorgánica y orgánica
2006|química|formulacion|Reserva 2|Ejercicio 1 Opción B|inorgánica y orgánica
2006|química|formulacion|Reserva 3|Ejercicio 1 Opción A|inorgánica y orgánica
2006|química|formulacion|Reserva 3|Ejercicio 1 Opción B|inorgánica y orgánica
2006|química|formulacion|Reserva 4|Ejercicio 1 Opción A|inorgánica y orgánica
2006|química|formulacion|Reserva 4|Ejercicio 1 Opción B|inorgánica y orgánica
2006|química|formulacion|Septiembre|Ejercicio 1 Opción A|inorgánica y orgánica
2006|química|formulacion|Septiembre|Ejercicio 1 Opción B|inorgánica y orgánica
2007|química|formulacion|Junio|Ejercicio 1 Opción A|inorgánica y orgánica
2007|química|formulacion|Junio|Ejercicio 1 Opción B|inorgánica y orgánica
2007|química|formulacion|Reserva 1|Ejercicio 1 Opción A|inorgánica y orgánica
2007|química|formulacion|Reserva 1|Ejercicio 1 Opción B|inorgánica y orgánica
2007|química|formulacion|Reserva 2|Ejercicio 1 Opción A|inorgánica y orgánica
2007|química|formulacion|Reserva 2|Ejercicio 1 Opción B|inorgánica y orgánica
2007|química|formulacion|Reserva 3|Ejercicio 1 Opción A|inorgánica y orgánica
2007|química|formulacion|Reserva 3|Ejercicio 1 Opción B|inorgánica y orgánica
2007|química|formulacion|Reserva 4|Ejercicio 1 Opción A|inorgánica y orgánica
2007|química|formulacion|Reserva 4|Ejercicio 1 Opción B|inorgánica y orgánica
2007|química|formulacion|Septiembre|Ejercicio 1 Opción A|inorgánica y orgánica
2007|química|formulacion|Septiembre|Ejercicio 1 Opción B|inorgánica y orgánica
2007|química|formulacion|Junio|Ejercicio 1 Opción A|inorgánica y orgánica
2007|química|formulacion|Junio|Ejercicio 1 Opción B|inorgánica y orgánica
2007|química|formulacion|Reserva 1|Ejercicio 1 Opción A|inorgánica y orgánica
2007|química|formulacion|Reserva 1|Ejercicio 1 Opción B|inorgánica y orgánica
2007|química|formulacion|Reserva 2|Ejercicio 1 Opción A|inorgánica y orgánica
2007|química|formulacion|Reserva 2|Ejercicio 1 Opción B|inorgánica y orgánica
2007|química|formulacion|Reserva 3|Ejercicio 1 Opción A|inorgánica y orgánica
2007|química|formulacion|Reserva 3|Ejercicio 1 Opción B|inorgánica y orgánica
2007|química|formulacion|Reserva 4|Ejercicio 1 Opción A|inorgánica y orgánica
2007|química|formulacion|Reserva 4|Ejercicio 1 Opción B|inorgánica y orgánica
2007|química|formulacion|Septiembre|Ejercicio 1 Opción A|inorgánica y orgánica
2007|química|formulacion|Septiembre|Ejercicio 1 Opción B|inorgánica y orgánica
2008|química|formulacion|Junio|Ejercicio 1 Opción A|inorgánica y orgánica
2008|química|formulacion|Junio|Ejercicio 1 Opción B|inorgánica y orgánica
2008|química|formulacion|Reserva 1|Ejercicio 1 Opción A|inorgánica y orgánica
2008|química|formulacion|Reserva 1|Ejercicio 1 Opción B|inorgánica y orgánica
2008|química|formulacion|Reserva 2|Ejercicio 1 Opción A|inorgánica y orgánica
2008|química|formulacion|Reserva 2|Ejercicio 1 Opción B|inorgánica y orgánica
2008|química|formulacion|Reserva 3|Ejercicio 1 Opción A|inorgánica y orgánica
2008|química|formulacion|Reserva 3|Ejercicio 1 Opción B|inorgánica y orgánica
2008|química|formulacion|Reserva 4|Ejercicio 1 Opción A|inorgánica y orgánica
2008|química|formulacion|Reserva 4|Ejercicio 1 Opción B|inorgánica y orgánica
2008|química|formulacion|Septiembre|Ejercicio 1 Opción A|inorgánica y orgánica
2008|química|formulacion|Septiembre|Ejercicio 1 Opción B|inorgánica y orgánica
2008|química|formulacion|Junio|Ejercicio 1 Opción A|inorgánica y orgánica
2008|química|formulacion|Junio|Ejercicio 1 Opción B|inorgánica y orgánica
2008|química|formulacion|Reserva 1|Ejercicio 1 Opción A|inorgánica y orgánica
2008|química|formulacion|Reserva 1|Ejercicio 1 Opción B|inorgánica y orgánica
