year|subject|topic|exam|exercise|exercise_type
2007|química|cantidad_quimica|Reserva 2|Ejercicio 5 Opción B|disoluciones
2007|química|cantidad_quimica|Reserva 3|Ejercicio 2 Opción B|cantidad química
2007|química|cantidad_quimica|Reserva 3|Ejercicio 5 Opción B|disoluciones
2007|química|cantidad_quimica|Reserva 4|Ejercicio 6 Opción A|estequiometría (reactivo limitante)
2007|química|cantidad_quimica|Reserva 4|Ejercicio 2 Opción B|cantidad química
2007|química|cantidad_quimica|Septiembre|Ejercicio 2 Opción B|cantidad química
2008|química|cantidad_quimica|Junio|Ejercicio 2 Opción B|cantidad química
2008|química|cantidad_quimica|Junio|Ejercicio 5 Opción B|disoluciones
2008|química|cantidad_quimica|Reserva 1|Ejercicio 5 Opción A|estequiometría (riqueza)
2008|química|cantidad_quimica|Reserva 1|Ejercicio 5 Opción B|disoluciones
2008|química|cantidad_quimica|Reserva 2|Ejercicio 6 Opción A|estequiometría (riqueza)
2008|química|cantidad_quimica|Reserva 2|Ejercicio 2 Opción B|cantidad química
2008|química|cantidad_quimica|Reserva 3|Ejercicio 2 Opción B|cantidad química
2008|química|cantidad_quimica|Reserva 4|Ejercicio 2 Opción B|cantidad química
2008|química|cantidad_quimica|Septiembre|Ejercicio 4 Opción A|cantidad química
2008|química|cantidad_quimica|Junio|Ejercicio 2 Opción B|cantidad química
2008|química|cantidad_quimica|Junio|Ejercicio 5 Opción B|disoluciones
2008|química|cantidad_quimica|Reserva 1|Ejercicio 5 Opción A|estequiometría (riqueza)
2008|química|cantidad_quimica|Reserva 1|Ejercicio 5 Opción B|disoluciones
2008|química|cantidad_quimica|Reserva 2|Ejercicio 6 Opción A|estequiometría (riqueza)
2008|química|cantidad_quimica|Reserva 2|Ejercicio 2 Opción B|cantidad química
2008|química|cantidad_quimica|Reserva 3|Ejercicio 2 Opción B|cantidad química
2008|química|cantidad_quimica|Reserva 4|Ejercicio 2 Opción B|cantidad química
2008|química|cantidad_quimica|Septiembre|Ejercicio 4 Opción A|cantidad química
2009|química|cantidad_quimica|Junio|Ejercicio 4 Opción A|cantidad química
2009|química|cantidad_quimica|Reserva 1|Ejercicio 6 Opción A|estequiometría (riqueza)
2009|química|cantidad_quimica|Reserva 1|Ejercicio 2 Opción B|cantidad química
2009|química|cantidad_quimica|Reserva 2|Ejercicio 2 Opción B|cantidad química
2009|química|cantidad_quimica|Reserva 2|Ejercicio 4 Opción B|disoluciones
2009|química|cantidad_quimica|Reserva 3|Ejercicio 5 Opcion A|estequiometría (rendimiento)
2009|química|cantidad_quimica|Reserva 3|Ejercicio 5 Opción B|disoluciones
2009|química|cantidad_quimica|Reserva 4|Ejercicio 2 Opción B|cantidad química
2009|química|cantidad_quimica|Reserva 4|Ejercicio 5 Opción B|disoluciones
2009|química|cantidad_quimica|Septiembre|Ejercicio 2 Opción B|cantidad química
2009|química|cantidad_quimica|Junio|Ejercicio 4 Opción A|cantidad química
2009|química|cantidad_quimica|Reserva 1|Ejercicio 6 Opción A|estequiometría (riqueza)
2009|química|cantidad_quimica|Reserva 1|Ejercicio 2 Opción B|cantidad química
2009|química|cantidad_quimica|Reserva 2|Ejercicio 2 Opción B|cantidad química
2009|química|cantidad_quimica|Reserva 2|Ejercicio 4 Opción B|disoluciones
2009|química|cantidad_quimica|Reserva 3|Ejercicio 5 Opcion A|estequiometría (rendimiento)
2009|química|cantidad_quimica|Reserva 3|Ejercicio 5 Opción B|disoluciones
2009|química|cantidad_quimica|Reserva 4|Ejercicio 2 Opción B|cantidad química
2009|química|cantidad_quimica|Reserva 4|Ejercicio 5 Opción B|disoluciones
2009|química|cantidad_quimica|Septiembre|Ejercicio 2 Opción B|cantidad química
2010|química|cantidad_quimica|Junio|Ejercicio 2 Opción B|cantidad química
2010|química|cantidad_quimica|Reserva 1|Ejercicio 5 Opción A|estequiometría
2010|química|cantidad_quimica|Reserva 1|Ejercicio 5 Opción B|estequiometría (riqueza)
2010|química|cantidad_quimica|Reserva 2|Ejercicio 4 Opción A|cantidad química
2010|química|cantidad_quimica|Reserva 3|Ejercicio 2 Opción B|cantidad química
2010|química|cantidad_quimica|Reserva 4|Ejercicio 2 Opción B|estequiometría (reactivo limitante)
2010|química|cantidad_quimica|Reserva 4|Ejercicio 5 Opción B|disoluciones
2010|química|cantidad_quimica|Septiembre|Ejercicio 6 Opción A|estequiometría (reactivo limitante)
2010|química|cantidad_quimica|Septiembre|Ejercicio 2 Opción B|cantidad química
2010|química|cantidad_quimica|Junio|Ejercicio 2 Opción B|cantidad química
2010|química|cantidad_quimica|Reserva 1|Ejercicio 5 Opción A|estequiometría
2010|química|cantidad_quimica|Reserva 1|Ejercicio 5 Opción B|estequiometría (riqueza)
2010|química|cantidad_quimica|Reserva 2|Ejercicio 4 Opción A|cantidad química
2010|química|cantidad_quimica|Reserva 3|Ejercicio 2 Opción B|cantidad química
2010|química|cantidad_quimica|Reserva 4|Ejercicio 2 Opción B|estequiometría (reactivo limitante)
2010|química|cantidad_quimica|Reserva 4|Ejercicio 5 Opción B|disoluciones
2010|química|cantidad_quimica|Septiembre|Ejercicio 6 Opción A|estequiometría (reactivo limitante)
2010|química|cantidad_quimica|Septiembre|Ejercicio 2 Opción B|cantidad química
2011|química|cantidad_quimica|Junio|Ejercicio 6 Opción A|estequiometría (riqueza)
2011|química|cantidad_quimica|Junio|Ejercicio 2 Opción B|cantidad química
2011|química|cantidad_quimica|Reserva 1|Ejercicio 4 Opción A|disoluciones
2011|química|cantidad_quimica|Reserva 2|Ejercicio 2 Opción B|cantidad química
2011|química|cantidad_quimica|Reserva 3|Ejercicio 5 Opción A|estequiometría (rendimiento)
2011|química|cantidad_quimica|Reserva 3|Ejercicio 5 Opción B|disoluciones
2011|química|cantidad_quimica|Reserva 4|Ejercicio 2 Opción B|cantidad química
2011|química|cantidad_quimica|Septiembre|Ejercicio 2 Opción B|cantidad química
2011|química|cantidad_quimica|Septiembre|Ejercicio 5 Opción B|disoluciones
2011|química|cantidad_quimica|Junio|Ejercicio 6 Opción A|estequiometría (riqueza)
2011|química|cantidad_quimica|Junio|Ejercicio 2 Opción B|cantidad química
2011|química|cantidad_quimica|Reserva 1|Ejercicio 4 Opción A|disoluciones
2011|química|cantidad_quimica|Reserva 2|Ejercicio 2 Opción B|cantidad química
2011|química|cantidad_quimica|Reserva 3|Ejercicio 5 Opción A|estequiometría (rendimiento)
2011|química|cantidad_quimica|Reserva 3|Ejercicio 5 Opción B|disoluciones
2011|química|cantidad_quimica|Reserva 4|Ejercicio 2 Opción B|cantidad química
2011|química|cantidad_quimica|Septiembre|Ejercicio 2 Opción B|cantidad química
2011|química|cantidad_quimica|Septiembre|Ejercicio 5 Opción B|disoluciones
2012|química|cantidad_quimica|Junio|Ejercicio 2 Opción B|cantidad química
2012|química|cantidad_quimica|Reserva 1|Ejercicio 5 Opción A|estequiometría
2012|química|cantidad_quimica|Reserva 1|Ejercicio 5 Opción B|disoluciones
2012|química|cantidad_quimica|Reserva 2|Ejercicio 2 Opción B|cantidad química
2012|química|cantidad_quimica|Reserva 2|Ejercicio 6 Opción A|estequiometría (reactivo limitante)
2012|química|cantidad_quimica|Reserva 3|Ejercicio 2 Opción B|cantidad química
2012|química|cantidad_quimica|Reserva 4|Ejercicio 2 Opción B|cantidad química
2012|química|cantidad_quimica|Reserva 4|Ejercicio 5 Opción B|disoluciones
2012|química|cantidad_quimica|Septiembre|Ejercicio 4 Opción A|cantidad química
2012|química|cantidad_quimica|Junio|Ejercicio 2 Opción B|cantidad química
2012|química|cantidad_quimica|Reserva 1|Ejercicio 5 Opción A|estequiometría
2012|química|cantidad_quimica|Reserva 1|Ejercicio 5 Opción B|disoluciones
2012|química|cantidad_quimica|Reserva 2|Ejercicio 2 Opción B|cantidad química
2012|química|cantidad_quimica|Reserva 2|Ejercicio 6 Opción A|estequiometría (reactivo limitante)
2012|química|cantidad_quimica|Reserva 3|Ejercicio 2 Opción B|cantidad química
2012|química|cantidad_quimica|Reserva 4|Ejercicio 2 Opción B|cantidad química
2012|química|cantidad_quimica|Reserva 4|Ejercicio 5 Opción B|disoluciones
2012|química|cantidad_quimica|Septiembre|Ejercicio 4 Opción A|cantidad química
2013|química|cantidad_quimica|Junio|Ejercicio 4 Opción A|cantidad química
2013|química|cantidad_quimica|Reserva 1|Ejercicio 2 Opción B|cantidad química
2013|química|cantidad_quimica|Reserva 2|Ejercicio 2 Opción B|cantidad química
2013|química|cantidad_quimica|Reserva 3|Ejercicio 6 Opción A|estequiometría (riqueza)
2013|química|cantidad_quimica|Reserva 3|Ejercicio 2 Opción B|cantidad química
2013|química|cantidad_quimica|Reserva 4|Ejercicio 2 Opción B|cantidad química
2013|química|cantidad_quimica|Reserva 4|Ejercicio 5 Opción B|disoluciones
2013|química|cantidad_quimica|Septiembre|Ejercicio 5 Opción A|cantidad química
2013|química|cantidad_quimica|Septiembre|Ejercicio 5 Opción B|disoluciones
2013|química|cantidad_quimica|Junio|Ejercicio 4 Opción A|cantidad química
2013|química|cantidad_quimica|Reserva 1|Ejercicio 2 Opción B|cantidad química
2013|química|cantidad_quimica|Reserva 2|Ejercicio 2 Opción B|cantidad química
2013|química|cantidad_qui
