subject,year,topic,exam,exercise,statement
fisica,2017,Física cuántica y nuclear,Reserva 2,Ejercicio 4 Opción B,"a) Explique la hipótesis de De Broglie de dualidad onda-corpúsculo y por qué no se considera
dicha dualidad al estudiar los fenómenos macroscópicos.
b) Determine la relación entre las longitudes de onda asociadas a electrones y protones
acelerados con una diferencia de potencial de 2-10* V.
h=6'63-10-* J-s; e=1'6:-10"" C; m, =9'1-10""*! kg; m, =1'7-10-7 kg
FISICA. 2017. RESERVA 2. EJERCICIO 4. OPCIÓN B"
fisica,2017,Física cuántica y nuclear,Reserva 3,Ejercicio 4 Opción A,"a) ¿Se puede asociar una longitud de onda a cualquier partícula, con independencia de los
valores de su masa y su velocidad? Justifique su respuesta.
b) ¿Qué velocidad ha de tener un electrón para que su longitud de onda sea 100 veces mayor
que la de un neutrón cuya energía cinética es 6 eV?
m,=9'1-10-* kg; m, =1'69-10-7 kg; e=1'6-100 "" C
FISICA. 2017. RESERVA 3. EJERCICIO 4. OPCIÓN A"
fisica,2017,Física cuántica y nuclear,Reserva 3,Ejercicio 4 Opción B,"a) Defina actividad de una muestra radioactiva, escriba su fórmula e indique sus unidades en el
S.I
b) Se tiene una muestra del isótopo ** Ra cuyo periodo de semidesintegración es de 1600 años.
Calcule su constante de desintegración y el tiempo que se requiere para que su actividad se
reduzca a la cuarta parte.
FISICA. 2017. RESERVA 3. EJERCICIO 4. OPCIÓN B"
fisica,2017,Física cuántica y nuclear,Reserva 4,Ejercicio 4 Opción A,"Indique su relación con la fusión y fisión nucleares.
b) Calcule la energía de enlace por nucleón del tritio (Í H).
e=3:10"" m-s';mG H) =3'016049 u ;m, =1'007276 u ; m, =1'008665 u ; 1u =1'67-10- kg
FISICA. 2017. RESERVA 4. EJERCICIO 4. OPCIÓN A"
fisica,2017,Física cuántica y nuclear,Reserva 4,Ejercicio 4 Opción B,"a) Explique el principio de incertidumbre de Heisenberg y por qué no se tiene en cuenta en el
estudio de los fenómenos ordinarios.
b) La frecuencia umbral de fotoemisión del potasio es 5'5-10'*s'. Calcule el trabajo de
extracción y averigie si se producirá efecto fotoeléctrico al iluminar una lámina de ese metal
con luz de longitud de onda 5-10-* m.
h=6'63-10-* J-s; e=3-10% m-s!
FISICA. 2017. RESERVA 4. EJERCICIO 4. OPCIÓN B"
fisica,2017,Física cuántica y nuclear,Septiembre,Ejercicio 4 Opción A,"a) La masa de un núcleo atómico no coincide con la suma de las masas de las partículas que lo
constituyen. ¿Es mayor o menor? ¿Cómo justifica esa diferencia?.
¿Qué se entiende por estabilidad nuclear? Explique, cualitativamente, la dependencia de la
estabilidad nuclear con el número másico.
b) El isótopo 7 Ne tiene una masa atómica de 19,9924 u. Calcule su defecto de masa y la
energía de enlace por nucleón.
e=3:10* m-s ' ;¿m, =1'0073 u ; M, =1'0087 u ; lu =1'67-10 -7 kg
FISICA. 2017. SEPTIEMBRE. EJERCICIO 4. OPCIÓN A"
fisica,2017,Física cuántica y nuclear,Septiembre,Ejercicio 4 Opción B,"a) Describa las características de los procesos de emisión radiactiva alfa, beta y gamma.
b) El “C se desintegra en '/N y emite una partícula beta, con un periodo de
semidesintegración de 5736 años. Escriba la ecuación del proceso de desintegración y calcule la
edad de unos tejidos encontrados en una tumba cuya actividad debida al “ C es del 40% de la
que presentan los tejidos similares actuales.
FISICA. 2017. SEPTIEMBRE. EJERCICIO 4. OPCIÓN B"
fisica,2018,Física cuántica y nuclear,Junio,Ejercicio 4 Opción A,"a) Explique la conservación de la energía en el proceso de emisión de electrones por una
superficie metálica al ser iluminada con luz adecuada.
b) Los fotoelectrones expulsados de la superficie de un metal por una luz de 4-10-7 m de
longitud de onda en el vacío son frenados por una diferencia de potencial de 0,8 V. ¿Qué
diferencia de potencial se requiere para frenar los electrones expulsados de dicho metal por
otra luz de 3-10 77 m de longitud de onda en el vacío? Justifique todas sus respuestas.
c=3-10* m-s'; e=1'6-10"" C; h=6'63-10-* J-s
FISICA. 2018. JUNIO. EJERCICIO 4. OPCIÓN A"
fisica,2018,Física cuántica y nuclear,Junio,Ejercicio 4 Opción B,"a) Explique la teoría de Einstein del efecto fotoeléctrico.
b) Se ilumina la superficie de un metal con dos haces de longitudes de onda 4,=1'96-10-7 m
y 4,=2'65:10 -7 m. Se observa que la energía cinética de los electrones emitidos con la luz de
longitud de onda 4 , es el doble que la de los emitidos con la de 1., . Obtenga la energía cinética
con que salen los electrones en ambos casos y la función trabajo del metal.
h=6'63:10-* J-s; c=3-10% m:s !
FISICA. 2018. JUNIO. EJERCICIO 4. OPCIÓN B"
fisica,2018,Física cuántica y nuclear,Reserva 1,Ejercicio 4 Opción A,"a) Describa los procesos radiactivos alfa, beta y gamma.
b) Se ha producido un derrame de * Ba en un laboratorio de radioquímica. La actividad de la
masa derramada es de 1'85-10"" Bq. Sabiendo que su periodo de semidesintegración es de
7797 días, determine la masa que se ha derramado, así como el tiempo que debe transcurrir
para que el nivel de radiación descienda hasta 1'85-10'* Bq
lu=1'67-10-7 kg; m( …Ba) =130'906941 u
FISICA. 2018. RESERVA 1. EJERCICIO 4. OPCIÓN A"
fisica,2018,Física cuántica y nuclear,Reserva 1,Ejercicio 4 Opción B,"a) Cuando se ilumina un metal con un haz de luz monocromática se observa que se produce
emisión fotoeléctrica. Si se varía la intensidad del haz de luz que incide en el metal,
manteniéndose constante su longitud de onda, ¿variará la velocidad máxima de los electrones
emitidos? ¿Y el número de electrones emitidos en un segundo? Razone las respuestas.
b) La máxima longitud de onda con la que se produce el efecto fotoeléctrico en un metal es de
7'1-10 77 m. Calcule la energía cinética máxima de los electrones emitidos cuando se ilumina
con luz de 5-10 77 m, así como el potencial de frenado necesario para anular la fotocorriente.
Justifique todas sus respuestas.
h=6'63:10-* J-s ; c=3:10% m-s ! ; e=1'6-10"" C.
FISICA. 2018. RESERVA 1. EJERCICIO 4. OPCIÓN B"
fisica,2018,Física cuántica y nuclear,Reserva 2,Ejercicio 4 Opción A,"a) ¿Qué se entiende por estabilidad nuclear? Explique cualitativamente la dependencia de la
estabilidad nuclear con el número másico.
b) En algunas estrellas predominan las fusiones del denominado ciclo de carbono, cuyo último
paso consiste en la fusión de un protón con nitrógeno N para dar C y un núcleo de helio.
Escriba la reacción nuclear y determine la energía necesaria para formar 1 kg de ¿C
lu=1'67-10- kg; c=3-10* m-s-';m(1 H) =1'007825 u ;¿mCÍ N) =15'000109 u
m(% C) =12'000000 u ; mG He) = 4'002603 u
FISICA. 2018. RESERVA 2. EJERCICIO 4. OPCIÓN A"
fisica,2018,Física cuántica y nuclear,Reserva 2,Ejercicio 4 Opción B,"a) ¿Qué se entiende por dualidad onda-corpúsculo? Si un electrón y un neutrón se desplazaran
con la misma energía cinética, ¿cuál de ellos tendrá un mayor valor de longitud de onda
asociada? Razone su respuesta.
b) Se acelera un protón desde el reposo mediante una diferencia de potencial de 5000 V.
Determine la velocidad del protón y su longitud de onda de de Broglie. Si en lugar de un protón
fuera un electrón el que se acelera con la misma diferencia de potencial, calcule su energía
cinética y longitud de onda. Justifique todas sus respuestas.
h=6'63-10-* J-s ; e=1'6-100 "" C; m, =1'7-10-7 kg; m, =9'1-10 * kg
FISICA. 2018. RESERVA 2. EJERCICIO 4. OPCIÓN B"
fisica,2018,Física cuántica y nuclear,Reserva 3,Ejercicio 4 Opción A,"a) A partir de la gráfica de estabilidad nuclear, justifique en qué zona se producen de forma
espontánea las reacciones de fusión y fisión.
b) En la explosión de una bomba de hidrógeno se produce la reacción:
2 3 4 1
¡H+ H > ,He + on
Calcule la energía liberada en la formación de 10 g de helio.
lu=1'67-10- kg; c=3-10* m-s-'¿m( H) =2'014102 u ;m( H) =3'016049 u
m( He) =4'002603 u ; m(4 n) =1'008665 u
FISICA. 2018. RESERVA 3. EJERCICIO 4. OPCIÓN A"
fisica,2018,Física cuántica y nuclear,Reserva 3,Ejercicio 4 Opción B,"a) Una superficie metálica emite fotoelectrones cuando se ilumina con luz verde pero no emite
con luz amarilla. Explique razonadamente qué ocurrirá cuando se ilumine con luz violeta y
cuando se ilumine con luz roja.
b) Una radiación de 1'8-10 -7 m de longitud de onda incide sobre una superficie de rubidio,
cuyo trabajo de extracción es 2726 eV. Explique razonadamente si se produce efecto
fotoeléctrico y, en caso afirmativo, calcule la frecuencia umbral del material y la velocidad de
los electrones emitidos.
h=6'63-10-* J-s ; c=3-10% m-s! ; e=1'6-10"" C; m, =9'1-10""* kg.
FISICA. 2018. RESERVA 3. EJERCICIO 4. OPCIÓN B"
fisica,2018,Física cuántica y nuclear,Reserva 4,Ejercicio 4 Opción A,"a) Enuncie la ley que rige la desintegración radiactiva identificando cada una de las
magnitudes que intervienen en la misma, y defina periodo de semidesintegración y actividad de
un isótopo radiactivo.
b) Uno de los isótopos que se suele utilizar en radioterapia es el * Co. La actividad de una
muestra se reduce a la milésima parte en 52,34 años. Si tenemos 2:10""* núcleos inicialmente,
determine la actividad de la muestra al cabo de dos años.
FISICA. 2018. RESERVA 4. EJERCICIO 4. OPCIÓN A"
fisica,2018,Física cuántica y nuclear,Reserva 4,Ejercicio 4 Opción B,"b) Considere los núclidos ; H y $He. Calcule cuál de ellos es más estable y justifique la
respuesta.
lu=1'67-10- kg; c=3-10* m-s-';mG H) =3'016049 u;m(? He) =4'002603 u
m, =1'008665 u; m, =1'007276 u
FISICA. 2018. RESERVA 4. EJERCICIO 4. OPCIÓN B"
fisica,2018,Física cuántica y nuclear,Septiembre,Ejercicio 4 Opción A,"a) Complete, razonadamente, las reacciones nucleares siguientes especificando el tipo de
nucleón o átomo representado por la letra X y el tipo de emisión radiactiva de que se trata:
Bi > YT + X
Na > X +B
X > XPd + B
b) Determine razonadamente la cantidad de i H que quedará, tras una desintegración beta, de
una muestra inicial de 01 g al cabo de 3 años sabiendo que el periodo de semidesintegración
del 7 H es 12,3 años, así como la actividad de la muestra al cabo de 3 años.
m()H)=1'016049 u ; u=1'7-10-7 kg
FISICA. 2018. SEPTIEMBRE. EJERCICIO 4. OPCIÓN A"
fisica,2018,Física cuántica y nuclear,Septiembre,Ejercicio 4 Opción B,"a) Se ilumina la superficie de un metal con dos fuentes de luz distintas observándose lo
siguiente: con la primera de frecuencia v, e intensidad I, no se produce efecto fotoeléctrico
mientras que si la iluminamos con la segunda de frecuencia v, e intensidad I, se emiten
electrones. (i) ¿Qué ocurre si se duplica la intensidad de la fuente 1?; (ii) ¿y si se duplica la
intensidad de la luz de la fuente 2?; (iii) ¿y si se incrementa la frecuencia de la fuente 2? Razone
sus respuestas.
b) Para poder determinar la constante de Planck de forma experimental se ilumina una
superficie de cobre con una luz de 1'2-10'* Hz observándose que los electrones se emiten con
una velocidad de 3'164-105 m-s7'. A continuación se ilumina la misma superficie con otra
luz de 1'4-10'5 Hz y se observa que los electrones se emiten con una velocidad de
6'255-105 m-s-'. Determine el valor de la constante de Planck y la función trabajo del cobre.
c=3-10% m-s' ; e=1'6-10-"" C; m, =9'1-10*! kg.
FISICA. 2018. SEPTIEMBRE. EJERCICIO 4. OPCIÓN B"
fisica,2019,Física cuántica y nuclear,Junio,Ejercicio 4 Opción A,"a) El * Bi se desintegra mediante un proceso beta y el * Rn mediante radiación alfa. Escriba
y explique el proceso radiactivo de cada isótopo, determinando los números atómico y másico
del nucleido resultante.
b) Los periodos de semidesintegración del *S Bi y % Rn son 5 y 3'8 días, respectivamente.
Disponemos de una muestra de 3 mg del * Bi y otra de 10 mg de * Rn. Determine en cuál de
ellos quedará más masa por desintegrarse pasados 15?2 días.
FISICA. 2019. JUNIO. EJERCICIO 4. OPCIÓN A"
fisica,2019,Física cuántica y nuclear,Junio,Ejercicio 4 Opción B,"a) Sobre un metal se hace incidir una cierta radiación electromagnética produciéndose la
emisión de electrones. (i) Explique el balance energético que tiene lugar en el proceso.
Justifique qué cambios se producirán si: (ii) Se aumenta la frecuencia de la radiación incidente.
(iii) Se aumenta la intensidad de dicha radiación.
b) Se observa que al iluminar una lámina de silicio con luz de longitud de onda superior a
1'09-10-* m deja de producirse el efecto fotoeléctrico. Calcule razonadamente la frecuencia
umbral del silicio, su trabajo de extracción y la energía cinética máxima de los electrones
emitidos cuando se ilumina una lámina de silicio con luz ultravioleta de 2'5:10 -7 m.
c=3:10* m-s'; h=6'63:10 ""** J-s
FISICA. 2019. JUNIO. EJERCICIO 4. OPCIÓN B"
fisica,2019,Física cuántica y nuclear,Reserva 1,Ejercicio 4 Opción A,"a) Justifique la veracidad o falsedad de las siguientes afirmaciones: i) Un electrón en
movimiento puede ser estudiado como una onda o como una partícula. ii) Si se duplica la
velocidad de una partícula se duplica también su longitud de onda asociada. iii) Si se reduce a
la mitad la energía cinética de una partícula se reduce a la mitad su longitud de onda asociada.
b) Determine la longitud de onda de un electrón que es acelerado desde el reposo aplicando una
diferencia de potencial de 200 V.
h=6'63-10-* J-s; e=1'6-10"" C ; m, =9'1-10""*! kg
FISICA. 2019. RESERVA 1. EJERCICIO 4. OPCIÓN A"
fisica,2019,Física cuántica y nuclear,Reserva 1,Ejercicio 4 Opción B,"a) Explique qué se entiende por defecto de masa, energía de enlace de un núcleo y energía de
enlace por nucleón. ¿Qué información proporcionan estas magnitudes en relación con la
estabilidad nuclear?
19 131
b) Los nucleidos ,F y I tienen una masa de 18,998403 u y 130,906126 u, respectivamente.
Determine razonadamente cuál de ellos tiene mayor estabilidad nuclear.
m, =1'007276 u ; m, =1'008665 u ; lu=1'66:10 - kg ; e=3-10*m:s""!
FISICA. 2019. RESERVA 1. EJERCICIO 4. OPCIÓN B"
fisica,2019,Física cuántica y nuclear,Reserva 2,Ejercicio 4 Opción A,"a) El S se desintegra emitiendo radiación beta, y el * Po emitiendo radiación alfa. Explique
cómo es cada uno de los procesos citados y determine las características del nucleido resultante
en cada caso.
b) El yodo-131 tiene un periodo de semidesintegración de 8,02 días y una masa atómica de
130,9061 u. Calcule la constante de desintegración, la actividad inicial de una muestra de 1,88
mg y el tiempo necesario para que su masa se reduzca a 0,47 mg.
lu=1'66-10 -7 kg
FISICA. 2019. RESERVA 2. EJERCICIO 4. OPCIÓN A"
fisica,2019,Física cuántica y nuclear,Reserva 2,Ejercicio 4 Opción B,"a) Responda razonadamente a las siguientes cuestiones: (i) ¿Se podría determinar
simultáneamente, con exactitud, la posición y la cantidad de movimiento de una partícula?
(ii) ¿Se tiene en cuenta el principio de incertidumbre en el estudio de los fenómenos ordinarios?
b) Al iluminar un metal con una radiación de frecuencia 7'89-10'* Hz se produce una emisión
de electrones que requiere aplicar una diferencia de potencial de 1,3 V para frenarlos. Calcule
razonadamente el trabajo de extracción del metal y justifique si al iluminarlo con una
radiación de frecuencia 4-10'* Hz se producirá emisión de electrones.
h=6'63-10-* J-s ; e=1'6-100""C
FISICA. 2019. RESERVA 2. EJERCICIO 4. OPCIÓN B"
fisica,2019,Física cuántica y nuclear,Reserva 3,Ejercicio 4 Opción A,"a) El * Rn se desintegra mediante un proceso alfa y el ?“ Pb mediante un proceso beta.
Describa con detalle los procesos radiactivos de esos isótopos, razonando cuáles son los
números atómico y másico de los nucleidos resultantes.
ll4
b) Al someter a la prueba del “ C una herramienta de madera encontrada en un yacimiento
arqueológico, se detecta que la actividad de dicho isótopo es un 15% de la correspondiente a la
de una muestra actual de la misma madera. Sabiendo que el periodo de semidesintegración del
“C es de 5730 años, determine la constante de desintegración y calcule antigiiedad de dicha
herramienta.
FISICA. 2019. RESERVA 3. EJERCICIO 4. OPCIÓN A"
fisica,2019,Física cuántica y nuclear,Reserva 3,Ejercicio 4 Opción B,"a) Enuncie el principio de dualidad onda-corpúsculo y explique por qué no se considera dicha
dualidad al estudiar los fenómenos macroscópicos.
b) Al incidir luz de longitud de onda 2'7625-10 7 m sobre un material, los electrones emitidos
con una energía cinética máxima pueden ser frenados hasta detenerse aplicando una diferencia
de potencial de 2 V. Calcule el trabajo de extracción del material. Determine la longitud de
onda de De Broglie de los electrones emitidos con energía cinética máxima.
h=6'63-10-* J-s ; e=1'6-10"" C ; e=3:-10% m-s7'; m, =9'1-10* kg
FISICA. 2019. RESERVA 3. EJERCICIO 4. OPCIÓN B"
fisica,2019,Física cuántica y nuclear,Reserva 4,Ejercicio 4 Opción A,"a) Explique los procesos de fisión y fusión nuclear y justifique el origen de la energía
desprendida en cada uno de los casos.
b) Calcule la energía liberada en la fisión de 1 kg de * U según la reacción siguiente:
235 1 141 92 1
9 U + A > :Ba + Kr +3 ,n
m(ZZÍ U) = 235'043930 u ; m(1;; Ba) =140'914403 u ; m(22 Kr) =91'926173 u ; m, =1'008665 u
lu=1'66-10-7 kg ; c=3-10*m:s""""
FISICA. 2019. RESERVA 4. EJERCICIO 4. OPCIÓN A"
fisica,2019,Física cuántica y nuclear,Reserva 4,Ejercicio 4 Opción B,"a) Explique el significado de los términos frecuencia umbral, trabajo de extracción y la relación
entre ellos. ¿Cómo cambiarían dichas magnitudes si disminuyera la longitud de onda de una
radiación que al incidir sobre un metal produce emisión de electrones?
b) Una lámina de sodio metálico cuyo trabajo de extracción es de 2,3 eV, es iluminada por una
radiación de longitud de onda 4-1077 m. ¿Cuál será la velocidad de los electrones emitidos?
¿Cuál sería la velocidad de los electrones si se ilumina con una radiación de longitud de onda
6-1077 m?
h=6'63-10-* J-s ; e=1'6-10- C ; c=3-10% m-51; m, =9'1-10-* kg
FISICA. 2019. RESERVA 4. EJERCICIO 4. OPCIÓN B"
fisica,2019,Física cuántica y nuclear,Septiembre,Ejercicio 4 Opción A,"a) Cuando el * U captura un neutrón experimenta su fisión, produciéndose un isótopo del Xe,
de número másico 140, un isótopo del Sr de número atómico 38 y 2 neutrones. Escriba la
reacción nuclear y determine razonadamente el número atómico del Xe y el número másico del
Sr.
b) El proyecto ITER investiga la fusión de deuterio (ÍH) y tritio (ÍH) para dar ¿He y un
neutrón. Escriba la ecuación de la reacción nuclear y calcule la energía liberada por cada
núcleo de ¿ He formado.
mC H) =2'014102 u ; MC H) =3'016049 u ; m(4 He) =4'002603 u ; M, =1'008665 u;
lu=1'66:-10- kg ; e=3-10*m:s""!
FISICA. 2019. SEPTIEMBRE. EJERCICIO 4. OPCIÓN A"
fisica,2019,Física cuántica y nuclear,Septiembre,Ejercicio 4 Opción B,"a) Explique el proceso de conservación de la energía que tiene lugar en el efecto fotoeléctrico.
Imagine que tenemos luz azul de baja intensidad y luz roja de alta intensidad. Ambas logran
extraer electrones de un cierto metal. ¿Cuál producirá electrones con mayor energía cinética?
¿En qué caso habrá más electrones emitidos?. Razone sus respuestas.
b) La energía mínima necesaria para arrancar un electrón de una lámina de un metal es de
1'0-10-* J. Determine la frecuencia umbral de este metal y la longitud de onda
correspondiente a la misma. Si se incide con una luz de longitud de onda 0'85-10-7 m, ¿qué
energía cinética máxima tendrán los electrones extraídos?.
h=6'63-10-* Js ; c=3:10* m-s”!
FISICA. 2019. SEPTIEMBRE. EJERCICIO 4. OPCIÓN B"
fisica,2020,Física cuántica y nuclear,Junio,Ejercicio 4,"a) Dos partículas de diferente masa tienen asociada una misma longitud de onda de De Broglie.
Sabiendo que la energía cinética de una de ellas es el doble que la otra, determine la relación
entre sus masas.
b) Se acelera un protón desde el reposo mediante una diferencia de potencial de 1000 V.
Determine :i) La velocidad que adquiere el protón. ii) Su longitud de onda de De Broglie.
h=6'63-10-* J-s; e=1'6-100 "" C ; m, =1'7-10-7 kg
FISICA. 2020. JUNIO. EJERCICIO 4"
fisica,2020,Física cuántica y nuclear,Junio,Ejercicio 8,"a) El ? Pb emite una partícula alfa y se transforma en mercurio (Hg) que, a su vez, emite una
partícula beta y se transforma en talio (TI). Escriba, razonadamente, las reacciones de
desintegración descritas.
b) Se dispone inicialmente de una muestra radiactiva que contiene 6-10” átomos de un
isótopo de Co, cuyo periodo de semidesintegración es de 7727 días. Calcule: i) La constante de
desintegración radiactiva del isótopo de Co. ii) La actividad inicial de la muestra. iii) El número
de átomos que se han desintegrado al cabo de 180 días
FISICA. 2020. JUNIO. EJERCICIO 8"
fisica,2020,Física cuántica y nuclear,Reserva 1,Ejercicio 4,"a) Escriba las expresiones de las leyes del desplazamiento radiactivo de las emisiones alfa, beta
y gamma. Razone si pueden desviarse las trayectorias de estas emisiones mediante un campo
eléctrico.
b) El 7Na tiene un periodo de semidesintegración de 14*959 horas. Calcule: i) La actividad
inicial de una muestra de 5-107* kg. ii) El tiempo que transcurre hasta que su actividad se
reduce a la décima parte de la inicial.
lu=1'66-10 7 kg; m(ñNa)=23'990963 u
FISICA. 2020. RESERVA 1. EJERCICIO 4"
fisica,2020,Física cuántica y nuclear,Reserva 1,Ejercicio 8,"a) Analice las siguientes proposiciones razonando si son verdaderas o falsas: i) La energía
cinética máxima de los electrones emitidos en el efecto fotoeléctrico varía linealmente con la
frecuencia de la luz incidente. ii) El trabajo de extracción de un metal aumenta con la
frecuencia de la luz incidente.
b) Al iluminar un metal con luz de frecuencia 2-10 ' Hz se observa que los electrones emitidos
pueden detenerse al aplicar un potencial de frenado de 5 V. Si la luz que se emplea con el
mismo fin tiene una frecuencia de 3-10 Hz, dicho potencial alcanza un valor de 9”125 V.
Determine: i) El valor de la constante de Plank que se obtiene en esta experiencia. ii) La
frecuencia umbral del metal.
e=1'6-10 "" C
FISICA. 2020. RESERVA 1. EJERCICIO 8"
fisica,2020,Física cuántica y nuclear,Reserva 2,Ejercicio 4,"a) Ajuste razonadamente las siguientes reacciones nucleares:
27 4 30 A . 23 2 24 A'
13 Al + ,He > P +>X Na + ¡H > pNa+>X
b) Calcule la energía liberada en la formación de 5-10 % núcleos de helio ÍH + Í H > ; He
lu=1'66-10-7 kg; c=3-10* m-s '1;m(;He)=4'002603 u; m(ÍH) =2'014102 u
FISICA. 2020. RESERVA 2. EJERCICIO 4"
