subject,year,topic,exam,exercise,statement
quimica,2005,Conf. Electrónica,Reserva 2,Ejercicio 2 Opcion A,"a) Razone si para un electrón son posibles las siguientes series de números cuánticos:
(0, 0, 0, —1/2); (1, 1, 0, +1/2); (2, 1, —1, +1/2); (3, 2, 1, —1/2).
b) Indique a qué tipo de orbital corresponden los estados anteriores que sean posibles.
c) Indique en cuál de ellos la energía es mayor.
QUIMICA. 2005. RESERVA 2 EJERCICIO 2 OPCION A"
quimica,2005,Conf. Electrónica,Reserva 3,Ejercicio 2 Opcion A,"a) Indique el número de electrones desapareados que hay en los siguientes átomos:
As (Z =33) Cl (Z =17) Ar (Z =18)
b) Indique los grupos de números cuánticos que corresponderán a esos electrones
desapareados.
QUIMICA. 2005. RESERVA 3 EJERCICIO 2 OPCION A"
quimica,2005,Conf. Electrónica,Reserva 4,Ejercicio 2 Opcion A,"Indique: a) Los subniveles de energía, dados por el número cuántico secundario l, que
corresponden al nivel cuántico n=4. b) A qué tipo de orbitales corresponden los subniveles
anteriores. c) Si existe algún subnivel de n=5 con energía menor que algún subnivel de n=4,
diga cuál. .
QUIMICA. 2005. RESERVA 4 EJERCICIO 2 OPCION A"
quiímica,2005,Conf. Electrónica,Septiembre,Ejercicio 2 Opción A,"a) Escriba la configuración electrónica de los elementos A, B y C, cuyos números atómicos son
33, 35 y 37, respectivamente.
b) Indique el grupo y el periodo al que pertenecen.
c) Razone qué elemento tendrá mayor carácter metálico
QUIÍMICA. 2005. SEPTIEMBRE. EJERCICIO 2. OPCIÓN A"
química,2006,Conf. Electrónica,Junio,Ejercicio 2 Opción B,"A:1s""3s' ; B:1s*2s? ; C:1s*2s*2p%3s*3p% ; D:1s?2s*2p ?2p,*2p)
Indique razonadamente:
a) La que no cumple el principio de exclusión de Pauli.
b) La que no cumple el principio de máxima multiplicidad de Hund.
€) La que, siendo permitida, contiene electrones desapareados.
QUÍMICA. 2006. JUNIO. EJERCICIO 2. OPCIÓN B"
quimica,2006,Conf. Electrónica,Reserva 1,Ejercicio 2 Opcion A,"La configuración electrónica del ión X** es: 1s? 25? 2p* 3s” 3p“.
a) ¿Cuál es el número atómico y el símbolo de X?
b) ¿A qué grupo y periodo pertenece ese elemento?
€) Razone si posee electrones desapareados el elemento X.
QUIMICA. 2006. RESERVA 1. EJERCICIO 2. OPCION A"
química,2006,Conf. Electrónica,Reserva 2,Ejercicio 3 Opción B,"Razone qué gráfica puede representar:
a) El número de electrones de las especies: Ne, Na*, Mg”* y AI*.
b) El radio atómico de los elementos: F, Cl, Br y I.
c) La energía de ionización de: Li, Na, K y Rb.
Ms s « = n d
(1) (T)
QUÍMICA. 2006. RESERVA 2. EJERCICIO 3. OPCIÓN B"
quimica,2006,Conf. Electrónica,Reserva 3,Ejercicio 2 Opción A,"a) Escriba la configuración electrónica de los iones Mg”** (Z=12) y S*- (Z=16).
b) Razone cuál de los dos iones tendrá mayor radio.
c) Justifique cuál de los dos elementos, Mg o S, tendrá mayor energía de ionización.
QUIMICA. 2006. RESERVA 3. EJERCICIO 2. OPCIÓN A"
quimica,2006,Conf. Electrónica,Reserva 4,Ejercicio 2 Opción A,"a) Escriba la configuración electrónica de los iones: Al** (Z =13) y Cl (Z=17).
b) Razone cuál de los dos iones tendrá mayor radio.
€) Razone cuál de los elementos correspondientes tendrá mayor energía de ionización.
QUIMICA. 2006. RESERVA 4. EJERCICIO 2. OPCIÓN A"
quimica,2006,Conf. Electrónica,Septiembre,Ejercicio 2 Opcion A,"Los números atómicos de los elementos A, B, C y D son 2, 11, 17 y 25, respectivamente.
a) Escriba, para cada uno de ellos, la configuración electrónica e indique el número de
electrones desapareados.
b) Justifique que elemento tiene mayor radio.
c) Entre los elementos B y C, razone cuál tiene mayor ene)rgía de ionización.
QUIMICA. 2006. SEPTIEMBRE. EJERCICIO 2. OPCION A"
química,2007,Conf. Electrónica,Junio,Ejercicio 2 Opción A,"La configuración electrónica de la capa de valencia de un elemento A es 3s”p*.
a) Justifique si se trata de un metal o un no metal.
b) Indique, razonadamente, un elemento que posea mayor potencial de ionización que A.
€) Indique, razonadamente, un elemento que posea menor potencial de ionización que A.
QUÍMICA. 2007. JUNIO EJERCICIO 2. OPCIÓN A"
quimica,2007,Conf. Electrónica,Reserva 1,Ejercicio 2 Opcion A,"Dados los conjuntos de números cuánticos: [2,1, 2, %), [3,1,—1,%) ; [2, 2,1,—%]; (3,2,—2,%)
a) Razone cuáles no son permitidos.
b) Indique en qué tipo de orbital se situaría cada uno de los electrones permitidos.
QUIMICA. 2007. RESERVA 1. EJERCICIO 2. OPCION A"
quimica,2007,Conf. Electrónica,Reserva 2,Ejercicio 2 Opción B,"Dadas las especies químicas Ne y O”-, razone la veracidad o falsedad de las siguientes
afirmaciones:
a) Ambas especies poseen el mismo número de electrones.
b) Ambas especies poseen el mismo número de protones.
€) El radio del ión óxido es mayor que el del átomo de neón.
QUIMICA. 2007. RESERVA 2. EJERCICIO 2. OPCIÓN B"
quimica,2007,Conf. Electrónica,Reserva 3,Ejercicio 2 Opcion A,"La configuración electrónica del ión X*- es 1s?2s” 2p* 3s” 3p'.
a) ¿Cuál es el número atómico y el símbolo de X?
b) ¿A qué grupo y periodo pertenece ese elemento?
€) Razone si el elemento X posee electrones desapareados.
QUIMICA. 2007. RESERVA 3. EJERCICIO 2. OPCION A"
quimica,2007,Conf. Electrónica,Reserva 4,Ejercicio 2 Opcion A,"Para un átomo de número atómico Z = 50 y número másico A = 126:
a) Indique el número de protones, neutrones y electrones que posee.
b) Escriba su configuración electrónica.
c) Indique el grupo y el periodo al que pertenece el elemento correspondiente.
QUIMICA. 2007. RESERVA 4. EJERCICIO 2. OPCION A"
quimica,2007,Conf. Electrónica,Septiembre,Ejercicio 3 Opción B,"El número de electrones de los elementos A, B, C, D y E es 2, 9, 11, 12 y 13, respectivamente.
Indique, razonando la respuesta, cuál de ellos:
a) Corresponde a un gas noble.
b) Es un metal alcalino.
c) Es el más electronegativo. .
QUIMICA. 2007. SEPTIEMBRE. EJERCICIO 3. OPCIÓN B"
química,2008,Conf. Electrónica,Junio,Ejercicio 2 Opción A,"a) Escriba las configuraciones electrónicas de las especies siguientes:
N* (Z=7),Mg”*(Z=12),C1- (Z =17),K(Z =19) y Ar(Z =15).
b) Indique los que son isoelectrónicos.
b) Indique los que presentan electrones desapareados y el número de los mismos.
QUÍMICA. 2008. JUNIO EJERCICIO 2. OPCIÓN A"
quimica,2008,Conf. Electrónica,Reserva 1,Ejercicio 2 Opción B,"Para el ión C1l (Z=17) del isótopo cuyo número másico es 36:
a) Indique el número de protones, electrones y neutrones.
b) Escriba su configuración electrónica.
€) Indique los valores de los números cuánticos de uno de los electrones externos.
QUIMICA. 2008. RESERVA 1 EJERCICIO 2 OPCIÓN B"
quimica,2008,Conf. Electrónica,Reserva 2,Ejercicio 2 Opción A,"Razone si son verdaderas o falsas las siguientes afirmaciones:
a) El neón y el 0?- tienen la misma configuración electrónica.
b) El neón tiene una energía de ionización menor que la del oxígeno.
c) El neón y el 0?- tienen el mismo número de protones.
QUIMICA. 2008. RESERVA 2 EJERCICIO 2. OPCIÓN A"
química,2008,Conf. Electrónica,Reserva 3,Ejercicio 3 Opción B,"Para un elemento de número atómico Z=20, a partir de su configuración electrónica:
a) Indique el grupo y el periodo al que pertenece y nombre otro elemento del mismo grupo.
b) Justifique la valencia más probable de ese elemento.
c) Indique el valor de los números cuánticos del electrón más externo.
QUÍMICA. 2008. RESERVA 3 EJERCICIO 3. OPCIÓN B"
quimica,2008,Conf. Electrónica,Reserva 4,Ejercicio 2 Opcion A,"Para un átomo en su estado fundamental, razone sobre la veracidad o falsedad de las siguientes
afirmaciones:
a) El número máximo de electrones con número cuántico n =3 es 6.
b) En un orbital 2p sólo puede haber 2 electrones.
c) Si en los orbitales 3d se sitúan 6 electrones, no habrá ninguno desapareado.
QUIMICA. 2008. RESERVA 4. EJERCICIO 2. OPCION A"
quiímica,2008,Conf. Electrónica,Septiembre,Ejercicio 2 Opción A,"El número de protones en los núcleos de cinco átomos es el siguiente:
A=9;B=16;C=17; D=19; E=20
Razone:
a) ¿Cuál es el más electronegativo?.
b) ¿Cuál posee menor energía de ionización?.
c) ¿Cuál puede convertirse en anión divalente estable?.
QUIÍMICA. 2008. SEPTIEMBRE. EJERCICIO 2. OPCIÓN A"
química,2009,Conf. Electrónica,Junio,Ejercicio 2 Opción A,"La siguiente tabla proporciona los valores de las energías de ionización (eV) de tres elementos.
1 2 3
Li 54 75% 1225
Na 51 473 7179
K 43 318 461
a) ¿Por qué la primera energía de ionización disminuye del litio al potasio?.
b) ¿Por qué la segunda energía de ionización de cada elemento es mucho mayor que la
primera?.
) ¿Por qué no se da el valor de la cuarta energía de ionización del litio?.
QUÍMICA. 2009. JUNIO. EJERCICIO 2. OPCIÓN A"
química,2009,Conf. Electrónica,Reserva 1,Ejercicio 2 Opción A,"4
Considere el elemento cuya configuración electrónica es: 1s” 2s”p'* 3s”p
a) ¿De qué elemento se trata?
b) Justifique el periodo y el grupo del sistema periódico a los que pertenece.
c) ¿Cuál será la configuración de su ión más estable?.
QUÍMICA. 2009. RESERVA 1. EJERCICIO 2. OPCIÓN A"
quiímica,2009,Conf. Electrónica,Reserva 2,Ejercicio 3 Opción B,"Conteste las siguientes cuestiones relativas a un átomo con Z=7 y A=14:
a) Indique el número de protones, neutrones y electrones.
b) Escriba su configuración electrónica e indique el número de electrones desapareados en su
estado fundamental.
€) ¿Cuál es el número máximo de electrones para los que n =2, 1=0 y m=0?
QUIÍMICA. 2009. RESERVA 2. EJERCICIO 3. OPCIÓN B"
química,2009,Conf. Electrónica,Reserva 3,Ejercicio 2 Opción B,"B (1s?2s”2p“ 6p')
Razone si las siguientes afirmaciones son verdaderas o falsas:
a) A y B representan elementos distintos.
b) Se necesita energía para pasar de A a B.
€) Se requiere una menor energía para arrancar un electrón de B que de A.
QUÍMICA. 2009. RESERVA 3. EJERCICIO 2. OPCIÓN B"
quimica,2009,Conf. Electrónica,Reserva 4,Ejercicio 2 Opcion A,"a) Justifique, de las siguientes especies: F- , Ar y Na*, cuáles son isoelectrónicas.
b) Enuncie el principio de Pauli y ponga un ejemplo.
c) Enuncie la regla de Hund y ponga un ejemplo para su aplicación.
QUIMICA. 2009. RESERVA 4. EJERCICIO 2. OPCION A"
quiímica,2009,Conf. Electrónica,Septiembre,Ejercicio 2 Opción A,"El ión positivo de un elemento M tiene de configuración electrónica: M** :1s” 2s5”p* 3s”p“*d*.
a) ¿Cuál es el número atómico de M?
b) ¿Cuál es la configuración de su ión M** expresada en función del gas noble que le antecede?
c) ¿Qué números cuánticos corresponderían a un electrón 3d de ese elemento?.
QUIÍMICA. 2009. SEPTIEMBRE. EJERCICIO 2. OPCIÓN A"
quimica,2010,Conf. Electrónica,Junio,Ejercicio 3 Opción B,"a) Escriba la configuración electrónica de los iones S= y Fe”*.
b) Indique un catión y un anión que sean isoelectrónicos con S”-.
c) Justifique por qué la segunda energía de ionizqción del magnesio es mayor que la primera.
QUIMICA. 2010. JUNIO. EJERCICIO 3. OPCIÓN B"
quiímica,2010,Conf. Electrónica,Reserva 1,Ejercicio 2 Opción B,"Dos elementos A y B tienen de número atómico 17 y 20, respectivamente.
a) Escriba el símbolo de cada uno y su configuración electrónica en el estado fundamental.
b) Indique el ión más estable de cada uno y escriba su configuración electrónica.
e) Justifique cuál tiene mayor radio iónico.
QUIÍMICA. 2010. RESERVA 1. EJERCICIO 2. OPCIÓN B"
química,2010,Conf. Electrónica,Reserva 2,Ejercicio 2 Opción A,"a) Justifique cómo es el tamaño de un átomo con respecto a su anión y con respecto a su catión.
b) Explique qué son especies isoelectrónicas y clasifique las siguientes según esta categoría:
Cl ; N* ¡ A* ¡ K* ; Mg”.
QUÍMICA. 2010. RESERVA 2. EJERCICIO 2. OPCIÓN A"
química,2010,Conf. Electrónica,Reserva 3,Ejercicio 2 Opción A,"Indique el máximo número de electrones de un átomo que pueden tener los siguientes números
cuánticos, asigne los restantes y especifique los orbitales en los que pueden encontrarse los
electrones.
1
a) n=2;s=+í
b) n=3;1=2
c) n=4;1=3 ; m=-2
QUÍMICA. 2010. RESERVA 3. EJERCICIO 2. OPCIÓN A"
quiímica,2010,Conf. Electrónica,Reserva 4,Ejercicio 2 Opcion A,"a) ¿Qué caracteriza, desde el punto de vista de la configuración electrónica, a un metal de
transición?
b) Indique la configuración electrónica del ión hierro (II) y justifique la existencia de ese estado
de oxidación.
c) ¿Por qué existen siete clases de orbitales f ? .
QUIÍMICA. 2010. RESERVA 4. EJERCICIO 2. OPCION A"
quiímica,2010,Conf. Electrónica,Septiembre,Ejercicio 2 Opción A,"a) Dos átomos tienen las siguientes configuraciones electrónicas 1s” 2s? 2p* y 1s? 25 2p* 3s'.
La primera energía de ionización de uno es 2080 kJ/mol y la del otro 496 kJ/mol. Asigne cada
uno de estos valores a cada una de las configuraciones electrónicas y justifique la elección.
b) La segunda energía de ionización del átomo de helio ¿Será mayor, menor o igual que la
energía de ionización del átomo de hidrógeno?.
QUIÍMICA. 2010. SEPTIEMBRE. EJERCICIO 2. OPCIÓN A"
química,2011,Conf. Electrónica,Junio,Ejercicio 2 Opción A,"a) Escriba las configuraciones electrónicas de los átomos de Na y Mg.
b) Justifique por qué el valor de la primera energía de ionización es mayor para el magnesio
que para el sodio.
ce) Justifique por qué el valor de la segunda energía de ionización es mayor para el átomo de
sodio que para el de magnesio. .
QUÍMICA. 2011. JUNIO. EJERCICIO 2. OPCIÓN A"
quiímica,2011,Conf. Electrónica,Reserva 1,Ejercicio 2 Opcion A,"El número de protones de los núcleos de cinco elementos es:
A:2 B:11 C:9 D:12 E:13
Justifique mediante la configuración electrónica, el elemento que:
a) Es un gas noble.
b) Es el más electronegativo.
c) Pertenece al grupo 1 del Sistema Periódico.
QUIÍMICA. 2011. RESERVA 1. EJERCICIO 2. OPCION A"
quiímica,2011,Conf. Electrónica,Reserva 2,Ejercicio 3 Opción B,"Un átomo X en estado excitado presenta la siguiente configuración electrónica: 1s?2s?2p”* 3s'.
a) ¿De qué elemento se trata?
b) Indique los números cuánticos de cada uno de los electrones desapareados de X en su estado
fundamental. .
QUIÍMICA. 2011. RESERVA 2. EJERCICIO 3. OPCIÓN B"
quiímica,2011,Conf. Electrónica,Reserva 3,Ejercicio 2 Opción B,"Considere las siguientes configuraciones electrónicas:
1) 1s?2s”2p” 2)1s”2s? 3) 1s”2s”2p% 4) 1s”2s”2p*3s'
a) Razone cuáles cumplen el principio de exclusión de Pauli.
b) Justifique el estado de oxidación del ión más probable de los elementos cuya configuración
sea correcta.
QUIÍMICA. 2011. RESERVA 3. EJERCICIO 2. OPCIÓN B"
quiímica,2011,Conf. Electrónica,Reserva 4,Ejercicio 2 Opcion A,"Los números atómicos de los elementos A, B, C y D son 12, 14, 17 y 37, respectivamente.
a) Escriba las configuraciones electrónicas de A”* y D.
b) Comparando los elementos A, B y C, razone cuál tiene mayor radio.
c) Razone cuál de los cuatro elementos tiene mayor energía de ionización.
QUIÍMICA. 2011. RESERVA 4. EJERCICIO 2. OPCION A"
quiímica,2011,Conf. Electrónica,Septiembre,Ejercicio 2 Opcióon A,"Considere los elementos Be, O, Zn y Ar.
a) Escriba las configuraciones electrónicas de los átomos anteriores.
b) ¿Cuántos electrones desapareados presentan cada uno de esos átomos?.
c) Escriba las configuraciones electrónicas de los iones más estables que puedan formar.
QUIÍMICA. 2011. SEPTIEMBRE. EJERCICIO 2. OPCIÓON A"
