subject,year,topic,exam,exercise,statement
química,2001,Equilibrio Químico,Junio,Ejercicio 4 Opción A,"Señale, razonadamente, cuál de las siguientes medidas produce un aumento de la concentración
de monóxido de carbono: a) Elevar la temperatura. b) Retirar vapor de agua de la mezcla en el
equilibrio. c) Introducir H, en la mezcla en equilibrio.
QUÍMICA. 2001. JUNIO. EJERCICIO 4. OPCIÓN A"
química,2001,Equilibrio Químico,Junio,Ejercicio 6 Opción B,"calienta a la temperatura de 430*% C. Calcule: a) Las concentraciones de H, , I, y Hl enel
equilibrio, sabiendo que, a esa temperatura, la constante de equilibrio K, es 54'3 para la
reacción: H,(g)+1,(g) 7> 2HI(g)
b) El valor de la constante K, a la misma temperatura.
QUÍMICA. 2001. JUNIO. EJERCICIO 6. OPCIÓN B"
química,2001,Equilibrio Químico,Reserva 1,Ejercicio 3 Opción A,"Al calentar bicarbonato de sodio, NaHCO, , en un recipiente cerrado se establece el siguiente
equilibrio:
2NaHCO,(s) 72 Na,CO,(s)+H,O(g)+CO,(g)
Indique razonadamente, cómo se afectaría la posición del equilibrio si permaneciendo
constante la temperatura: a) Se retira CO, del sistema. b) Se adiciona H,O al sistema. c) Se
retira parte de NaHCO; del sistema.
QUÍMICA. 2001. RESERVA 1. EJERCICIO 3. OPCIÓN A"
química,2001,Equilibrio Químico,Reserva 1,Ejercicio 5 Opción B,"En la reacción: Br,(g) 7 2 Br(g)
la constante de equilibrio K .,a 1200* C, vale 1'04- 107*
a) Si la concentración inicial de bromo molecular es 1 M, calcule la concentración de bromo
atómico en el equilibrio. b) ¿Cuál es el grado de disociación del Br, ?
QUÍMICA. 2001. RESERVA 1. EJERCICIO 5. OPCIÓN B"
química,2001,Equilibrio Químico,Reserva 2,Ejercicio 3 Opción A,"La siguiente tabla presenta la variación de la constante de equilibrio con la temperatura para
la síntesis del amoniaco según la reacción:
N:(8) +3H,(8) 2 2NH,(g)
Temperatura(* C) 25 200 300 400 500
K. 6-105 | 0%65 | 07011 | 6'2-10* | 7'4-1075
Indique, razonadamente, si las siguientes afirmaciones son verdaderas o falsas: a) La reacción
directa es endotérmica. b) Un aumento de la presión sobre el sistema en equilibrio favorece la
obtención de amoniaco.
QUÍMICA. 2001. RESERVA 2. EJERCICIO 3. OPCIÓN A"
quiímica,2001,Equilibrio Químico,Reserva 2,Ejercicio 5 Opción B,"En un recipiente de 10 litros se introducen 2 moles de compuesto A y 1 mol del compuesto B. Se
calienta a 300* C y se establece el siguiente equilibrio: A(g)+3B(g) =2 2C(g)
Sabiendo que cuando se alcanza el equilibrio el número de moles de B es igual al de C. Calcule:
a) Las concentraciones de cada componente en el equilibrio. b) El valor de las constantes de
equilibrio K, y K, a esa temperatura.
Datos : R = 07082 atm-L-K--mol .
QUIÍMICA. 2001. RESERVA 2. EJERCICIO 5. OPCIÓN B"
quiímica,2001,Equilibrio Químico,Reserva 3,Ejercicio 6 Opcion A,"A 200% C y 2 atmósferas el PCI; se encuentra disociado en un 50%, según el siguiente
equilibrio:
PCl(g) 7 PCI;(g)+Cl(g)
Calcule: a) La presión parcial de cada gas en el equilibrio. b) Las constantes K, y K, aesa
temperatura.
Datos: R = 07082 atm-L-K-'-mol-'.
QUIÍMICA. 2001. RESERVA 3. EJERCICIO 6. OPCION A"
química,2001,Equilibrio Químico,Reserva 3,Ejercicio 3 Opción B,"La figura muestra dos caminos posibles para una cierta reacción. Uno de ellos corresponde a la
reacción en presencia de un catalizador:
120
100
80
Z 60
Reactivos
40
Productos
20
Coordenada de reacción
a) ¿Cuál es el valor de la energía de activación de la reacción catalizada?
b) ¿Cuál es el valor de la entalpía de la reacción?
ce) ¿Qué efecto producirá un aumento de la temperatura en la velocidad de la reacción?
QUÍMICA. 2001. RESERVA 3. EJERCICIO 3. OPCIÓN B"
química,2001,Equilibrio Químico,Reserva 4,Ejercicio 6 Opción A,"En un recipiente de 2 litros que se encuentra a 25 C, se introducen 0”%5 gramos de N,O, en
estado gaseoso y se produce la reacción: N,O,(g) 2 2N0,(g)
Calcule: a) La presión parcial ejercida por el N,O, en el equilibrio. b) El grado de disociación
del mismo.
Datos: K, =0'114. Masas atómicas: N = 14; O = 16.
QUÍMICA. 2001. RESERVA 4. EJERCICIO 6. OPCIÓN A"
química,2001,Equilibrio Químico,Reserva 4,Ejercicio 4 Opción B,"Para el siguiente equilibrio: PCl,(g) 72 PCl;(g)+Cl,(g) AH>0
Indique, razonadamente, el sentido en que se desplaza el equilibrio cuando: a) Se agrega cloro
gaseoso a la mezcla en equilibrio. b) Se aumenta la temperatura. c) Se aumenta la presión del
sistema.
QUÍMICA. 2001. RESERVA 4. EJERCICIO 4. OPCIÓN B"
química,2001,Equilibrio Químico,Septiembre,Ejercicio 3 Opción A,"Para la reacción: 2NO(g) Z N,(g)+0,(g) AH =—-182kJ
Indique razonadamente si las siguientes afirmaciones son verdaderas o falsas: a) La constante
de equilibrio aumenta al adicionar NO. b) Una disminución de temperatura favorece la
obtención de N, y O,.
QUÍMICA. 2001. SEPTIEMBRE. EJERCICIO 3. OPCIÓN A"
química,2001,Equilibrio Químico,Septiembre,Ejercicio 6 Opción B,"En un recipiente de 1L, a 2000* K, se introducen 6'1-107* moles de CO, y una cierta cantidad
de H,, produciéndose la reacción:
H,(8)+CO0,(8) 7 H,O(g)+CO(g)
Si cuando se alcanza el equilibrio, la presión total es de 6 atm, calcule: a) Los moles iniciales de
H,. b) Los moles en el equilibrio de todas las especies químicas presentes.
Datos: R = 07082 atm-L-K-'-mol !. K, =4'4
QUÍMICA. 2001. SEPTIEMBRE. EJERCICIO 6. OPCIÓN B"
química,2002,Equilibrio Químico,Junio,Ejercicio 3 Opción A,"En un matraz vacío se introducen igual número de moles de H, y N, que reaccionan según la
ecuación: N,(g) + 3H,(g) 22 2NH,(g)
Justifique si, una vez alcanzado el equilibrio, las siguientes afirmaciones son verdaderas o
falsas:
a) Hay doble número de moles de amoniaco de los que había inicialmente de N, .
b) La presión parcial de nitrógeno será mayor que la presión parcial de hidrógeno.
c) La presión total será igual a la presión de amoniaco elevada al cuadrado.
QUÍMICA. 2002. JUNIO. EJERCICIO 3. OPCIÓN A"
química,2002,Equilibrio Químico,Junio,Ejercicio 6 Opción B,"Al calentar PCl (g) a 250 C, en un reactor de 1 litro de capacidad, se descompone según:
PCl (g) = PCI; (8) + Cl,(g)
Si una vez alcanzado el equilibrio, el grado de disociación es 08 y la presión total es 1 atm,
calcule:
a) El número de moles de PCI; iniciales.
b) La constante K, a esa temperatura.
Dato: R = 0""082 atm-L-K-'-.mol . ,
QUÍMICA. 2002. JUNIO. EJERCICIO 6. OPCIÓN B"
quimica,2002,Equilibrio Químico,Reserva 1,Ejercicio 3 Opcion A,"El nitrógeno y el hidrógeno reaccionan según la siguiente ecuación química:
N,(g) + 3H,(g) 7> 2NH,(g) AH<0
Indique, razonadamente, qué ocurrirá cuando una vez alcanzado el equilibrio:
a) Se añade N,
b) Se disminuye la temperatura
c) Se aumenta el volumen del reactor, manteniendo constante la temperatura.
QUIMICA. 2002. RESERVA 1. EJERCICIO 3. OPCION A"
química,2002,Equilibrio Químico,Reserva 1,Ejercicio 5 Opción B,"En un recipiente de 10 L se hacen reaccionar, a 450* C, 0775 moles de H, y 0775 moles del,,
según la ecuación: H,(g) + 1(g) 7> 2HI(g)
Sabiendo que a esa temperatura K, = 50, calcule en el equilibrio:
a) El número de moles de H,, I, y de HI.
b) La presión total en el recipiente y el valor de K,-
Dato: R = 07082 atm-L-K-'-mol”'.
QUÍMICA. 2002. RESERVA 1. EJERCICIO 5. OPCIÓN B"
química,2002,Equilibrio Químico,Reserva 2,Ejercicio 3 Opción A,"Sea el sistema en equilibrio: CaCO,(s) 7> CaO(s) + CO,(g)
Indique, razonadamente, si las siguientes afirmaciones son verdaderas o falsas:
a) La presión total del reactor será igual a la presión parcial del CO, .
b) K, es igual a la presión parcial del CO, .
e) K, y K, son iguales.
QUÍMICA. 2002. RESERVA 2. EJERCICIO 3. OPCIÓN A"
química,2002,Equilibrio Químico,Reserva 2,Ejercicio 5 Opción B,"En un recipiente de 1 L y a una temperatura de 800* C, se alcanza el siguiente equilibrio:
CH,(g) + H,O(g) 7> CO(g) + 3H,(g)
Calcule:
a) Los datos que faltan en la tabla:
Moles iniciales
Variación en el n* de moles al alcanzar el equilibrio
N* de moles en el equilibrio
b) La constante de equilibrio K,.
Dato: R = 0/082 atm-L-K-'-mol .
QUÍMICA. 2002. RESERVA 2. EJERCICIO 5. OPCIÓN B"
química,2002,Equilibrio Químico,Reserva 3,Ejercicio 3 Opción B,"En la figura se muestra el diagrama de energía para una hipotética reacción química. Razone si
son verdaderas o falsas las siguientes afirmaciones:
a) La reacción directa es exotérmica.
b) La energía de activación de la reacción directa es mayor que la energía de activación de la
reacción inversa.
c) La energía de la reacción química es igual a la diferencia entre las energías de activación de
la reacción inversa y directa.
ENERGÍA
REACTIVOS
PRODUCTOS
COORDENADA DE REACCIÓN
QUÍMICA. 2002. RESERVA 3. EJERCICIO 3. OPCIÓN B"
quiímica,2002,Equilibrio Químico,Reserva 3,Ejercicio 6 Opción B,"Una muestra de 653 g de NH,HS se introduce en un recipiente de 4 L de capacidad, en el que
previamente se ha hecho el vacío, y se descompone a 27 C según la ecuación:
NH,HS(s) 7> NH,(g) + H,S(g)
Una vez establecido el equilibrio la presión total en el interior del recipiente es 0775 atm.
Calcule:
a) Las constantes de equilibrio K, y K,.
b) El porcentaje de hidrógenosulfuro de amonio que se ha descompuesto.
Datos: R = 0/082 atm-L-K-'-mol "". Masas atómicas: H = 1, N = 14; S =32.
QUIÍMICA. 2002. RESERVA 3. EJERCICIO 6. OPCIÓN B"
quiímica,2002,Equilibrio Químico,Reserva 4,Ejercicio 6 Opción A,"A 25 Cel valor de la constante K, es 07114 para la reacción en equilibrio:
N,0,(g) = 2N0,(g)
En un recipiente de un litro de capacidad se introducen 0705 moles de N,O, a 25 C. Calcule,
una vez alcanzado el equilibrio:
a) El grado de disociación del N,O,.
b) Las presiones parciales de N,O, y de NO, .
Dato: R = 0""082 atm-L-K-' -mol”'. ,
QUIÍMICA. 2002. RESERVA 4. EJERCICIO 6. OPCIÓN A"
quiímica,2002,Equilibrio Químico,Septiembre,Ejercicio 6 Opción A,"Para la reacción: CO, (g) + C(s) 72 2CO(g)
K, =10,ala temperatura de 815* C. Calcule, en el equilibrio:
a) Las presiones parciales de CO, y CO a esa temperatura, cuando la presión total en el
reactor es de 2 atm.
b) El número de moles de CO, y de CO, si el volumen del reactor es de 3 litros.
Dato: R = 0%082 atm-L-K-'.mol”'.
QUIÍMICA. 2002. SEPTIEMBRE. EJERCICIO 6. OPCIÓN A"
química,2003,Equilibrio Químico,Junio,Ejercicio 6 Opción A,"Para la reacción en equilibrio: SO,Cl,(g) > SO,(g)+Cl,(g)
la constante K, =2'4 ,a 375 K.
A esta temperatura, se introducen 0?050 moles de SO,CI, en un recipiente cerrado de 1 litro de
capacidad. En el equilibrio, calcule:
a) Las presiones parciales de cada uno de los gases presentes.
b) El grado de disociación del SO,CI, a esa temperatura.
Dato: R = 07082 atm-L-K--mol .
QUÍMICA. 2003. JUNIO. EJERCICIO 6. OPCIÓN A"
quimica,2003,Equilibrio Químico,Reserva 1,Ejercicio 3 Opcion A,"a) Describa el efecto de un catalizador sobre el equilibrio químico.
b) Defina cociente de reacción Q,.
c) Diferencie entre equilibrio homogéneo y heterogéneq.
QUIMICA. 2003. RESERVA 1. EJERCICIO 3. OPCION A"
química,2003,Equilibrio Químico,Reserva 1,Ejercicio 5 Opción B,"Para la reacción en equilibrio: Sn0,(s)+2 H,(g) 72 Sn(s)+2 H,O(g)
a 750 C, la presión total del sistema es 320 mm de Hg y la presión parcial del agua 2377 mm
de Hg. Calcule:
a) El valor de la constante K, para dicha reacción, a 750* C.
b) El número de moles de vapor de agua y de hidrógeno presentes en el equilibrio, sabiendo
que el volumen del reactor es de dos litros.
Dato: R = 07082 atm-L-K-!-mol "".
QUÍMICA. 2003. RESERVA 1. EJERCICIO 5. OPCIÓN B"
quimica,2003,Equilibrio Químico,Reserva 2,Ejercicio 6 Opcion A,"En un recipiente de 5 litros se introducen 1”84 moles de nitrógeno y 1702 moles de oxígeno. Se
calienta el recipiente hasta 2000* C estableciéndose el equilibrio:
N (8)+0,(8) 72 2 NO(g)
En estas condiciones reacciona el 3% del nitrógeno existente. Calcule:
a) El valor de K, a dicha temperatura.
b) La presión total en el recipiente, una vez alcanzado el equilibrio.
Dato: R = 07082 atm-L-K-'-mol”'.
QUIMICA. 2003. RESERVA 2. EJERCICIO 6. OPCION A"
química,2003,Equilibrio Químico,Reserva 3,Ejercicio 3 Opción B,"a) Dibuje el diagrama entálpico de la reacción: CH, = CH, + H, > CH¿CH,
sabiendo que la reacción directa es exotérmica y muy lenta, a presión atmosférica y
temperatura ambiente.
b) ¿Cómo se modifica el diagrama entálpico de la reacción anterior por efecto de un
catalizador positivo?
e) Justifique si la reacción inversa sería endotérmica o exotérmica.
QUÍMICA. 2003. RESERVA 3. EJERCICIO 3. OPCIÓN B"
quimica,2003,Equilibrio Químico,Reserva 3,Ejercicio 6 Opción B,"En un recipiente de 5 litros se introducen 0728 moles de N,O, a 50'C. A esa temperatura el
N,O, se disocia según: N,O,(g) 72 2N0,(g)
Al llegar al equilibrio, la presión total es de 2 atm. Calcule:
a) El grado de disociación del N,O, a esa temperatura.
b) El valor de Kp a50C.
Dato: R = 07082 atm-L-K--mol ,
QUIMICA. 2003. RESERVA 3. EJERCICIO 6. OPCIÓN B"
quimica,2003,Equilibrio Químico,Reserva 4,Ejercicio 3 Opcion A,"a) Explique cómo aumentaría el número de moles de SO; , sin adicionar ni eliminar ninguna de
las sustancias presentes en el equilibrio.
b) Escriba la expresión de K,.
€) Razone cómo afectaría al equilibrio la presencia de un catalizador.
QUIMICA. 2003. RESERVA 4. EJERCICIO 3. OPCION A"
quimica,2003,Equilibrio Químico,Reserva 4,Ejercicio 5 Opción B,"Si la concentración inicial de bromo molecular es 1 M, calcule:
a) El tanto por ciento de Br, que se encuentra disociado.
b) La concentración de bromo atómico en el equilibrio.
QUIMICA. 2003. RESERVA 4. EJERCICIO 5. OPCIÓN B"
química,2003,Equilibrio Químico,Septiembre,Ejercicio 3 Opción A,"Dados los equilibrios:
3 E(8)+Cl,(g) 2 2CIF,(g)
H,(g)+Cl,(g) = 2 HCI(g)
2 NOCIl(g) 7> 2 NO(g)+Cl,(g)
a) Indique cuál de ellos no se afectará por un cambio de volumen, a temperatura constante.
b) ¿Cómo afectará a cada equilibrio un incremento en el número de moles de cloro?
ce) ¿Cómo influirá en los equilibrios un aumento de presión en los mismos?
Justifique las respuestas.
QUÍMICA. 2003. SEPTIEMBRE. EJERCICIO 3. OPCIÓN A"
química,2003,Equilibrio Químico,Septiembre,Ejercicio 6 Opción B,"El cloruro de amonio se descompone según la reacción:
NH,Cl(s) 7> NH;(g)+HCI(g)
En un recipiente de 5 litros, en el que previamente se ha hecho el vacío, se introducen 25 g de
cloruro de amonio y se calientan a 300 C hasta que se alcanza el equilibrio. El valor de K, a
dicha temperatura es 1'2-10 *. Calcule:
a) La presión total de la mezcla en equilibrio.
b) La masa de cloruro de amonio sólido que queda en el recipiente.
Datos: R = 07082 atm-L-K-'-mol'. Masas atómicas: H = 1; N = 14; CI=35""5.
QUÍMICA. 2003. SEPTIEMBRE. EJERCICIO 6. OPCIÓN B"
química,2004,Equilibrio Químico,Junio,Ejercicio 3 Opción B,"Se ha comprobado experimentalmente que la reacción 2A+B>€C es de primer orden
respecto al reactivo A y de primer orden respecto al reactivo B.
a) Escriba la ecuación de velocidad.
b) ¿Cuál es el orden total de la reacción?
c) ¿Qué factores pueden modificar la velocidad de la reacción?
QUÍMICA. 2004. JUNIO. EJERCICIO 3. OPCIÓN B"
química,2004,Equilibrio Químico,Junio,Ejercicio 6 Opción B,"En un recipiente de 10 litros a 800* K, se introducen 1 mol de CO(g) y 1 mol de H,O(g).
Cuando se alcanza el equilibrio representado por la ecuación:
CO(g) + H,O(2) 7> CO,(g)+H,(2)
el recipiente contiene 0655 moles de CO, y 07655 moles de H,.
Calcule:
a) Las concentraciones de los cuatro gases en el equilibrio.
b) El valor de las constantes Kc y Kp para dicha reacción a 800* K.
Dato: R = 07082 atm-L-K-'-mol”'.
QUÍMICA. 2004. JUNIO. EJERCICIO 6. OPCIÓN B"
química,2004,Equilibrio Químico,Reserva 1,Ejercicio 3 Opción A,"Considérese el siguiente sistema en equilibrio:
SO,(g) Sºz(g)+%ºz(g) AH>0
Justifique la veracidad o falsedad de las siguientes afirmaciones:
a) Al aumentar la concentración de oxígeno, el equilibrio no se desplaza porque no puede
variar la constante de equilibrio.
b) Al aumentar la presión total el equilibrio se desplaza hacia la izquierda.
c) Al aumentar la temperatura el equilibrio no se modifica.
QUÍMICA. 2004. RESERVA 1. EJERCICIO 3. OPCIÓN A"
quimica,2004,Equilibrio Químico,Reserva 1,Ejercicio 5 Opción B,"En un recipiente de 10 litros de capacidad se introducen 2 moles del compuesto A y 1 mol del
compuesto B. Se calienta a 300*%C y se establece el siguiente equilibrio:
A(g) +3B(2) = 2C(g)
Cuando se alcanza el equilibrio, el número de moles de B es igual al de C. Calcule:
a) El número de moles de cada componente en el equilibrio.
b) El valor de las constantes K, y K, a esa temperatura.
Dato: R = 07082 atm-L-K-'-mol .
QUIMICA. 2004. RESERVA 1. EJERCICIO 5. OPCIÓN B"
quimica,2004,Equilibrio Químico,Reserva 2,Ejercicio 6 Opción B,"El yoduro de amonio sólido se descompone en amoniaco y yoduro de hidrógeno, gases, según la
ecuación:
NHI(s) 2 NH;(g) + HI(g)
A 673* K la constante de equilibrio K, es 07215.
En un matraz de 5 litros se introducen 15 g de NH,I sólido y se calienta a esa temperatura
hasta que se alcanza el equilibrio. Calcule:
a) La presión total dentro del matraz, en el equilibrio.
b) La masa de NH,I que queda sin descomponer una vez alcanzado el equilibrio.
Datos: R = 07082 atm - L - K ' -mol !. Masas atómicas: H = 1; N =14; 1=127.
QUIMICA. 2004. RESERVA 2. EJERCICIO 6. OPCIÓN B"
quimica,2004,Equilibrio Químico,Reserva 4,Ejercicio 3 Opcion A,"Para el siguiente sistema en equilibrio: H, (g) +1,(g) =2 2HI(g) AH<0
a) Indique razonadamente cómo afectará al equilibrio un aumento de la temperatura.
b) Establezca la relación existente entre K, y K, para este equilibrio.
c) Si para la reacción directa el valor de K, es 0%016 a 800* K, ¿cuál será el valor de K, para la
reaqción inversa, a la misma temperatura? .
QUIMICA. 2004. RESERVA 4. EJERCICIO 3. OPCION A"
química,2004,Equilibrio Químico,Reserva 4,Ejercicio 5 Opción B,"En un recipiente de 4 litros, a una cierta temperatura, se introducen las cantidades de HCI, O,
y Cl, indicadas en la tabla, estableciéndose el siguiente equilibrio:
A4HCI(g) +0,(8) 72 2H,0(g)+2C1,(g)
HCI | 0, | H,0 | G,
Moles iniciales 0""16 0
Moles en equilibrio | 006
Calcule:
a) Los datos necesarios para completar la tabla.
b) El valor de k, a esa temperatura.
QUÍMICA. 2004. RESERVA 4. EJERCICIO 5. OPCIÓN B"
química,2004,Equilibrio Químico,Septiembre,Ejercicio 3 Opción A,"Para el siguiente sistema en equilibrio: SnO,(s)+2H,(g) 72 2H,0(g) +Sn(s)
el valor de la constante K, a 900* K es 15 y a 1100 K es 10. Razone si para conseguir una
mayor producción de estaño deberá:
a) Aumentar la temperatura.
b) Aumentar la presión.
c) Adicionar un catalizador.
QUÍMICA. 2004. SEPTIEMBRE. EJERCICIO 3. OPCIÓN A"
quimica,2004,Equilibrio Químico,Septiembre,Ejercicio 6 Opción B,"En un matraz de 2 litros se introducen 12 g de PCI, y se calienta hasta 300 *C. Al establecerse
el siguiente equilibrio de disociación: PCI,(g) 2 Cl,(g)+PCI;(g)
la presión total de la mezcla es de 2712 atm, a esa temperatura.
Calcule:
a) El grado de disociación del PCI; en las condiciones señaladas.
b) El valor de Kp a 300 *C.
Datos: R = 07082 atm-L-K-'-mol "". Masas atómicas: P =31; Cl = 35""5.
QUIMICA. 2004. SEPTIEMBRE. EJERCICIO 6. OPCIÓN B"
química,2005,Equilibrio Químico,Junio,Ejercicio 3 Opción B,"La ecuación de velocidad: v =k -[A]2 -[B], corresponde a la reacción química: A+B->>C.
a) Indique si la constante k es independiente de la temperatura.
b) Razone si la reacción es de primer orden con respecto de A y de primer orden con respecto
de B, pero de segundo orden para el conjunto de la reacción.
QUÍMICA. 2005. JUNIO. EJERCICIO 3. OPCIÓN B"
química,2005,Equilibrio Químico,Junio,Ejercicio 6 Opción B,"El NO, y el SO, reaccionan según la ecuación:
NO,(£) +SO,(2) 2 NO(g) +S0;(g)
Una vez alcanzado el equilibrio, la composición de la mezcla contenida en un recipiente de 1
litro de capacidad es: 0%6 moles de SO;, 0%4 moles de NO, 0?1 moles de NO, y 0%8 moles de
SO, . Calcule:
a) El valor de K,, en esas condiciones de equilibrio.
b) La cantidad de moles de NO que habría que añadir al recipiente, en las mismas condiciones,
para que la cantidad de NO, fuera de 0%3 moles.
QUÍMICA. 2005. JUNIO. EJERCICIO 6. OPCIÓN B"
quimica,2005,Equilibrio Químico,Reserva 1,Ejercicio 3 Opción A,"En la siguiente tabla se presentan los valores de la constante de equilibrio y la temperatura,
para la síntesis del amoniaco: N,(g) + 3H,(g) 22 2NH,(g)
Temperatura “C 25 200 300
K 6'0-105 0'65 1'1-107
c
Justifique si las siguientes afirmaciones son verdaderas o falsas:
a) La reacción directa es endotérmica.
b) Un aumento de la presión favorece la obtención de amoniaco.
QUIMICA. 2005. RESERVA 1. EJERCICIO 3. OPCIÓN A"
quimica,2005,Equilibrio Químico,Reserva 1,Ejercicio 5 Opción B,"Cuando se calienta el pentacloruro de fósforo se disocia según:
PCl:(g) 2 PCl(g) + Cl,(g)
A 250""C, la constante K , es igual a 1779. Un recipiente de 1700 dm* , que contiene inicialmente
0701 mol de PCI ; se calienta hasta 250*C. Una vez alcanzado el equilibrio, calcule:
a) El grado de disociación del PCI; en las condiciones señaladas.
b) Las concentraciones de todas las especies químicas presentes en el equilibrio.
Datos: R = 07082 atm-L-K-mol "".
QUIMICA. 2005. RESERVA 1. EJERCICIO 5. OPCIÓN B"
quimica,2005,Equilibrio Químico,Reserva 2,Ejercicio 3 Opción A,"Considérese el siguiente sistema en equilibrio:
2NO(g) 7 N,(g) + O,(g) AH'=-182kJ
Justifique la veracidad o falsedad de las siguientes afirmaciones: a) La constante de equilibrio,
K., aumenta al añadir NO. b) K, aumenta con la temperatura. c) Una disminución de
temperatura favorece la formación de N,(g) y O,(g).
QUIMICA. 2005. RESERVA 2 EJERCICIO 3 OPCIÓN A"
